config_id,asset,corr_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg03_cw60_pl252_k1.0_mn0.5,SILVER,60,252,1.0,0.5,1.6867223738554527,0.31966600834574416,1.686659698183187,0.3196772758715409,False,1.6841912443136442,0.3178979332306053,1.6841286627489933,0.31790937005101605,False
cfg03_cw60_pl252_k1.0_mn0.5,BTC,60,252,1.0,0.5,9.856379930530554,1.0674466955761883,9.855679074865842,1.0673092354078406,True,9.841585981848526,1.0653866441762756,9.84088617851966,1.0652491717139174,True
cfg03_cw60_pl252_k1.0_mn0.5,OIL,60,252,1.0,0.5,1.179792280916675,0.2277103378865835,1.1798550873762443,0.22782375575083372,False,1.1780223062001078,0.22617684103237934,1.1780850183556857,0.2262905906561879,False
cfg04_cw60_pl252_k1.5_mn0.25,SP500,60,252,1.5,0.25,85.27722909897142,0.15309651010492262,85.27722344483453,0.1530965091120862,True,85.14918552418253,0.1523370538018707,85.14917987853534,0.15233705290993851,True
cfg04_cw60_pl252_k1.5_mn0.25,GOLD,60,252,1.5,0.25,2.2311122617855843,0.504995101697198,2.2312322553607693,0.5049170813430391,False,2.227763730009634,0.5019815907458103,2.227883543414292,0.5019039393179513,False
cfg04_cw60_pl252_k1.5_mn0.25,SILVER,60,252,1.5,0.25,1.6864546732447148,0.3196143672035873,1.686659698183187,0.3196772758715409,False,1.6839239456557733,0.3178460481022929,1.6841286627489933,0.31790937005101605,False
cfg04_cw60_pl252_k1.5_mn0.25,BTC,60,252,1.5,0.25,9.852937632936746,1.0672882768951633,9.855679074865842,1.0673092354078406,False,9.838148852869704,1.0652279522469739,9.84088617851966,1.0652491717139174,False
cfg04_cw60_pl252_k1.5_mn0.25,OIL,60,252,1.5,0.25,1.179611817767703,0.22753711657987158,1.1798550873762443,0.22782375575083372,False,1.177842114016824,0.22600316302868767,1.1780850183556857,0.2262905906561879,False
cfg05_cw60_pl252_k1.5_mn0.5,SP500,60,252,1.5,0.5,85.27724055393308,0.1530965199922365,85.27722344483453,0.1530965091120862,True,85.14919696194448,0.15233706374423686,85.14917987853534,0.15233705290993851,True
cfg05_cw60_pl252_k1.5_mn0.5,GOLD,60,252,1.5,0.5,2.2312094469009374,0.5049566842128768,2.2312322553607693,0.5049170813430391,False,2.2278607692013987,0.5019434428012758,2.227883543414292,0.5019039393179513,False
cfg05_cw60_pl252_k1.5_mn0.5,SILVER,60,252,1.5,0.5,1.6867599042620227,0.3196813614742794,1.686659698183187,0.3196772758715409,True,1.684228718368251,0.31791329385549477,1.6841286627489933,0.31790937005101605,True
