config_id,asset,streak_threshold,buy_mult_streak,decay_days,max_lump_multiple,buy_mult_winning,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg19_st3_bm2.0_dd3_ml3.0,OIL,3,2.0,3,3.0,0.5,1.1838816372304,0.2313146392482546,1.1798550873762443,0.22782375575083372,True,1.1821084953165357,0.22980887255447982,1.1780850183556857,0.2262905906561879,True
cfg20_st3_bm2.0_dd5_ml2.5,SP500,3,2.0,5,2.5,0.5,85.17377704910449,0.1527767947679818,85.27722344483453,0.1530965091120862,False,85.04589070454489,0.15202770617626854,85.14917987853534,0.15233705290993851,False
cfg20_st3_bm2.0_dd5_ml2.5,GOLD,3,2.0,5,2.5,0.5,2.2299767908289314,0.5062667365463818,2.2312322553607693,0.5049170813430391,False,2.2266322497934663,0.5032757870252023,2.227883543414292,0.5019039393179513,False
cfg20_st3_bm2.0_dd5_ml2.5,SILVER,3,2.0,5,2.5,0.5,1.6871092705682358,0.3213353746066273,1.686659698183187,0.3196772758715409,True,1.684579790904064,0.3195843462609731,1.6841286627489933,0.31790937005101605,True
cfg20_st3_bm2.0_dd5_ml2.5,BTC,3,2.0,5,2.5,0.5,9.589208767481578,1.065222344782977,9.855679074865842,1.0673092354078406,False,9.574815976702038,1.0631848541354953,9.84088617851966,1.0652491717139174,False
cfg20_st3_bm2.0_dd5_ml2.5,OIL,3,2.0,5,2.5,0.5,1.1835339727286516,0.23162911545055273,1.1798550873762443,0.22782375575083372,True,1.181761352833557,0.23013178153174535,1.1780850183556857,0.2262905906561879,True
cfg21_st3_bm2.0_dd5_ml3.0,SP500,3,2.0,5,3.0,0.5,85.17377704910449,0.1527767947679818,85.27722344483453,0.1530965091120862,False,85.04589070454489,0.15202770617626854,85.14917987853534,0.15233705290993851,False
cfg21_st3_bm2.0_dd5_ml3.0,GOLD,3,2.0,5,3.0,0.5,2.2299767908289314,0.5062667365463818,2.2312322553607693,0.5049170813430391,False,2.2266322497934663,0.5032757870252023,2.227883543414292,0.5019039393179513,False
cfg21_st3_bm2.0_dd5_ml3.0,SILVER,3,2.0,5,3.0,0.5,1.6871092705682358,0.3213353746066273,1.686659698183187,0.3196772758715409,True,1.684579790904064,0.3195843462609731,1.6841286627489933,0.31790937005101605,True
cfg21_st3_bm2.0_dd5_ml3.0,BTC,3,2.0,5,3.0,0.5,9.589208767481578,1.065222344782977,9.855679074865842,1.0673092354078406,False,9.574815976702038,1.0631848541354953,9.84088617851966,1.0652491717139174,False
cfg21_st3_bm2.0_dd5_ml3.0,OIL,3,2.0,5,3.0,0.5,1.1835339727286516,0.23162911545055273,1.1798550873762443,0.22782375575083372,True,1.181761352833557,0.23013178153174535,1.1780850183556857,0.2262905906561879,True
cfg22_st3_bm2.0_dd10_ml2.5,SP500,3,2.0,10,2.5,0.5,85.19277387077713,0.15272347662070251,85.27722344483453,0.1530965091120862,False,85.06485741846308,0.15197577257198083,85.14917987853534,0.15233705290993851,False
cfg22_st3_bm2.0_dd10_ml2.5,GOLD,3,2.0,10,2.5,0.5,2.2309855350570897,0.5061868664716292,2.2312322553607693,0.5049170813430391,False,2.22763719356152,0.5031883476465008,2.227883543414292,0.5019039393179513,False
