config_id,asset,normalization_method,lookback_years,threshold_level,euphoric_tilt_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg02_zscore_lb5_tl1_tf0.0,BTC,zscore,5,1,0.0,6.0,7.251584621448042,1.0885144567434926,9.855679074865842,1.0673092354078406,False,7.2407017768337125,1.0879182300085417,9.84088617851966,1.0652491717139174,False
cfg02_zscore_lb5_tl1_tf0.0,OIL,zscore,5,1,0.0,6.0,1.2062833319174258,0.23070702178020125,1.1798550873762443,0.22782375575083372,True,1.2044735808480056,0.22915600455940122,1.1780850183556857,0.2262905906561879,True
cfg03_zscore_lb5_tl1_tf0.25,SP500,zscore,5,1,0.25,6.0,85.31106331727604,0.15312214475334884,85.27722344483453,0.1530965091120862,True,85.18296894035767,0.15236259266998267,85.14917987853534,0.15233705290993851,True
cfg03_zscore_lb5_tl1_tf0.25,GOLD,zscore,5,1,0.25,6.0,2.2275747929013776,0.5055382909288585,2.2312322553607693,0.5049170813430391,False,2.2242315726402797,0.5025177550374668,2.227883543414292,0.5019039393179513,False
cfg03_zscore_lb5_tl1_tf0.25,SILVER,zscore,5,1,0.25,6.0,1.6859776873432675,0.3197546642580217,1.686659698183187,0.3196772758715409,False,1.6834476759493733,0.3179820046051733,1.6841286627489933,0.31790937005101605,False
cfg03_zscore_lb5_tl1_tf0.25,BTC,zscore,5,1,0.25,6.0,8.23072887421882,1.1110383155484682,9.855679074865842,1.0673092354078406,False,8.218375843038773,1.110084833320109,9.84088617851966,1.0652491717139174,False
cfg03_zscore_lb5_tl1_tf0.25,OIL,zscore,5,1,0.25,6.0,1.2006377388885043,0.23018321183261767,1.1798550873762443,0.22782375575083372,True,1.1988364646854932,0.22863739117398577,1.1780850183556857,0.2262905906561879,True
cfg04_zscore_lb5_tl2_tf0.0,SP500,zscore,5,2,0.0,6.0,85.19992172600169,0.15302699551273938,85.27722344483453,0.1530965091120862,False,85.07199422834937,0.15226745223627758,85.14917987853534,0.15233705290993851,False
cfg04_zscore_lb5_tl2_tf0.0,GOLD,zscore,5,2,0.0,6.0,2.232332824463181,0.5052257880253609,2.2312322553607693,0.5049170813430391,True,2.2289824600105463,0.5022118639581271,2.227883543414292,0.5019039393179513,True
cfg04_zscore_lb5_tl2_tf0.0,SILVER,zscore,5,2,0.0,6.0,1.6878102454361787,0.3198241585923345,1.686659698183187,0.3196772758715409,True,1.6852774824535555,0.3180554454951501,1.6841286627489933,0.31790937005101605,True
cfg04_zscore_lb5_tl2_tf0.0,BTC,zscore,5,2,0.0,6.0,10.21046648544213,1.1441805331172197,9.855679074865842,1.0673092354078406,True,10.19514087526625,1.1425383365582547,9.84088617851966,1.0652491717139174,True
cfg04_zscore_lb5_tl2_tf0.0,OIL,zscore,5,2,0.0,6.0,1.1796995320829562,0.22767470965758552,1.1798550873762443,0.22782375575083372,False,1.1779296966289032,0.2261404455332185,1.1780850183556857,0.2262905906561879,False
cfg05_zscore_lb5_tl2_tf0.25,SP500,zscore,5,2,0.25,6.0,85.2231635449954,0.15304721321189993,85.27722344483453,0.1530965091120862,False,85.09520114971696,0.15228769209860044,85.14917987853534,0.15233705290993851,False
cfg05_zscore_lb5_tl2_tf0.25,GOLD,zscore,5,2,0.25,6.0,2.231860604749362,0.5051044028211301,2.2312322553607693,0.5049170813430391,True,2.228510949335338,0.5020907869803152,2.227883543414292,0.5019039393179513,True
cfg05_zscore_lb5_tl2_tf0.25,SILVER,zscore,5,2,0.25,6.0,1.6871276251124507,0.31973804010167123,1.686659698183187,0.3196772758715409,True,1.6845958870852695,0.3179695480093477,1.6841286627489933,0.31790937005101605,True
cfg05_zscore_lb5_tl2_tf0.25,BTC,zscore,5,2,0.25,6.0,10.11842299975235,1.1270612432350973,9.855679074865842,1.0673092354078406,True,10.10323559300845,1.1253186307599712,9.84088617851966,1.0652491717139174,True
cfg05_zscore_lb5_tl2_tf0.25,OIL,zscore,5,2,0.25,6.0,1.1784365003608848,0.22751212445820765,1.1798550873762443,0.22782375575083372,False,1.17666856135086,0.2259781639775185,1.1780850183556857,0.2262905906561879,False
cfg06_zscore_lb10_tl0_tf0.0,SP500,zscore,10,0,0.0,6.0,85.44392474279867,0.153225878699648,85.27722344483453,0.1530965091120862,True,85.31571016074797,0.15246593938898817,85.14917987853534,0.15233705290993851,True
cfg06_zscore_lb10_tl0_tf0.0,GOLD,zscore,10,0,0.0,6.0,2.188511418058125,0.52123675871383,2.2312322553607693,0.5049170813430391,False,2.1856037172852423,0.5194912553966963,2.227883543414292,0.5019039393179513,False
