config_id,asset,kurt_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg19_kw90_pl504_k0.5_mn0.5,SILVER,90,504,0.5,0.5,1.6867912102157403,0.31970988880076334,1.686659698183187,0.3196772758715409,True,1.6842599773160345,0.31794193106584084,1.6841286627489933,0.31790937005101605,True
cfg19_kw90_pl504_k0.5_mn0.5,BTC,90,504,0.5,0.5,9.85519818510615,1.0672961703441604,9.855679074865842,1.0673092354078406,False,9.840406010816666,1.065236061844173,9.84088617851966,1.0652491717139174,False
cfg19_kw90_pl504_k0.5_mn0.5,OIL,90,504,0.5,0.5,1.1802408217063363,0.22788142577639284,1.1798550873762443,0.22782375575083372,True,1.1784701735490075,0.22634820924588925,1.1780850183556857,0.2262905906561879,True
cfg20_kw90_pl504_k1.0_mn0.25,SP500,90,504,1.0,0.25,85.26362134622475,0.15306737009450735,85.27722344483453,0.1530965091120862,False,85.13559825811875,0.15230782399493414,85.14917987853534,0.15233705290993851,False
cfg20_kw90_pl504_k1.0_mn0.25,GOLD,90,504,1.0,0.25,2.2314087398796385,0.5049698761351729,2.2312322553607693,0.5049170813430391,True,2.2280597629413865,0.5019564771445647,2.227883543414292,0.5019039393179513,True
cfg20_kw90_pl504_k1.0_mn0.25,SILVER,90,504,1.0,0.25,1.6869167376661711,0.3197409396620071,1.686659698183187,0.3196772758715409,True,1.6843853162868132,0.317972868019754,1.6841286627489933,0.31790937005101605,True
cfg20_kw90_pl504_k1.0_mn0.25,BTC,90,504,1.0,0.25,9.853658406552062,1.0672589291223364,9.855679074865842,1.0673092354078406,False,9.838869749084207,1.0651987963598313,9.84088617851966,1.0652491717139174,False
cfg20_kw90_pl504_k1.0_mn0.25,OIL,90,504,1.0,0.25,1.1806619010517445,0.22794484734609585,1.1798550873762443,0.22782375575083372,True,1.1788913634269533,0.22641164013078482,1.1780850183556857,0.2262905906561879,True
cfg21_kw90_pl504_k1.0_mn0.5,SP500,90,504,1.0,0.5,85.2768339797227,0.15310105755334674,85.27722344483453,0.1530965091120862,False,85.14879099821532,0.15234157915295085,85.14917987853534,0.15233705290993851,False
cfg21_kw90_pl504_k1.0_mn0.5,GOLD,90,504,1.0,0.5,2.231245518830838,0.5049191699740565,2.2312322553607693,0.5049170813430391,True,2.2278967869692403,0.5019059037908757,2.227883543414292,0.5019039393179513,True
cfg21_kw90_pl504_k1.0_mn0.5,SILVER,90,504,1.0,0.5,1.6868761694362548,0.3197261460868966,1.686659698183187,0.3196772758715409,True,1.6843448089701512,0.31795816205741373,1.6841286627489933,0.31790937005101605,True
cfg21_kw90_pl504_k1.0_mn0.5,BTC,90,504,1.0,0.5,9.854445037742735,1.0672760904343266,9.855679074865842,1.0673092354078406,False,9.839653994465403,1.0652159597375133,9.84088617851966,1.0652491717139174,False
cfg21_kw90_pl504_k1.0_mn0.5,OIL,90,504,1.0,0.5,1.1802917634245416,0.2278775559861522,1.1798550873762443,0.22782375575083372,True,1.1785210387781484,0.22634428787072639,1.1780850183556857,0.2262905906561879,True
cfg22_kw90_pl504_k1.5_mn0.25,SP500,90,504,1.5,0.25,85.26230391402125,0.15305403963268943,85.27722344483453,0.1530965091120862,False,85.13428290581767,0.1522944614286047,85.14917987853534,0.15233705290993851,False
cfg22_kw90_pl504_k1.5_mn0.25,GOLD,90,504,1.5,0.25,2.2315547044508706,0.5050137293796665,2.2312322553607693,0.5049170813430391,True,2.2282055083465955,0.502000275953099,2.227883543414292,0.5019039393179513,True
cfg22_kw90_pl504_k1.5_mn0.25,SILVER,90,504,1.5,0.25,1.6866686304328282,0.3196739619486749,1.686659698183187,0.3196772758715409,False,1.6841375815868491,0.3179057583363761,1.6841286627489933,0.31790937005101605,False
cfg22_kw90_pl504_k1.5_mn0.25,BTC,90,504,1.5,0.25,9.853149226955479,1.067251886806074,9.855679074865842,1.0673092354078406,False,9.838362839873495,1.0651917650341107,9.84088617851966,1.0652491717139174,False
