config_id,asset,lookback_days,elevated_pct,compressed_pct,buy_multiplier,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg12_lb20_ep80.0_cp10.0_bm1.5,SILVER,20,80.0,10.0,1.5,1.6571521970488974,0.316376624994497,1.686659698183187,0.3196772758715409,False,1.6546948255407996,0.31470393970217525,1.6841286627489933,0.31790937005101605,False
cfg12_lb20_ep80.0_cp10.0_bm1.5,BTC,20,80.0,10.0,1.5,9.241168953098239,1.0673183500391727,9.855679074865842,1.0673092354078406,False,9.227376579144202,1.0653982865438671,9.84088617851966,1.0652491717139174,False
cfg12_lb20_ep80.0_cp10.0_bm1.5,OIL,20,80.0,10.0,1.5,1.1763106245502515,0.2223126654145009,1.1798550873762443,0.22782375575083372,False,1.1745988575845643,0.2208259807616677,1.1780850183556857,0.2262905906561879,False
cfg13_lb20_ep80.0_cp10.0_bm2.0,SP500,20,80.0,10.0,2.0,85.27189840782914,0.15206338327839597,85.27722344483453,0.1530965091120862,False,85.14386385760312,0.15133618637464064,85.14917987853534,0.15233705290993851,False
cfg13_lb20_ep80.0_cp10.0_bm2.0,GOLD,20,80.0,10.0,2.0,2.217756248205079,0.5044888359312113,2.2312322553607693,0.5049170813430391,False,2.214428365471397,0.5016400652245994,2.227883543414292,0.5019039393179513,False
cfg13_lb20_ep80.0_cp10.0_bm2.0,SILVER,20,80.0,10.0,2.0,1.6737615623868995,0.31939835904921166,1.686659698183187,0.3196772758715409,False,1.6712516805183746,0.31773823907647974,1.6841286627489933,0.31790937005101605,False
cfg13_lb20_ep80.0_cp10.0_bm2.0,BTC,20,80.0,10.0,2.0,9.715039839280005,1.0802806693514801,9.855679074865842,1.0673092354078406,False,9.700459740015319,1.0783661628256427,9.84088617851966,1.0652491717139174,False
cfg13_lb20_ep80.0_cp10.0_bm2.0,OIL,20,80.0,10.0,2.0,1.1781388639701034,0.22937393428183203,1.1798550873762443,0.22782375575083372,False,1.1763736023522628,0.22792085482731683,1.1780850183556857,0.2262905906561879,False
cfg14_lb20_ep80.0_cp10.0_bm3.0,SP500,20,80.0,10.0,3.0,85.23068454178714,0.15128079902600622,85.27722344483453,0.1530965091120862,False,85.10271132386052,0.15055143894983286,85.14917987853534,0.15233705290993851,False
cfg14_lb20_ep80.0_cp10.0_bm3.0,GOLD,20,80.0,10.0,3.0,2.221116116527737,0.5050989179349102,2.2312322553607693,0.5049170813430391,False,2.2177831889467243,0.5022470822169549,2.227883543414292,0.5019039393179513,False
cfg14_lb20_ep80.0_cp10.0_bm3.0,SILVER,20,80.0,10.0,3.0,1.675030686260881,0.3197198145993963,1.686659698183187,0.3196772758715409,False,1.6725188988009523,0.31805844951105866,1.6841286627489933,0.31790937005101605,False
cfg14_lb20_ep80.0_cp10.0_bm3.0,BTC,20,80.0,10.0,3.0,9.836087131712688,1.0839468746927357,9.855679074865842,1.0673092354078406,False,9.821325279756666,1.0820323640790925,9.84088617851966,1.0652491717139174,False
