config_id,asset,dxy_lookback,confirm_days,threshold_pct,bank_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg12_lb200_cd10_th0.0_bf0.0,SP500,200,10,0.0,0.0,6.0,85.19326243265229,0.15302874759999252,85.27722344483453,0.1530965091120862,False,85.06537195403914,0.15226907165586748,85.14917987853534,0.15233705290993851,False
cfg12_lb200_cd10_th0.0_bf0.0,GOLD,200,10,0.0,0.0,6.0,2.158160826032311,0.4892470153245885,2.2312322553607693,0.5049170813430391,False,2.1550502700553777,0.48622928759613804,2.227883543414292,0.5019039393179513,False
cfg12_lb200_cd10_th0.0_bf0.0,SILVER,200,10,0.0,0.0,6.0,1.615521585499184,0.30604248502985415,1.686659698183187,0.3196772758715409,False,1.6132258031566857,0.304280668109488,1.6841286627489933,0.31790937005101605,False
cfg12_lb200_cd10_th0.0_bf0.0,BTC,200,10,0.0,0.0,6.0,9.229572408851025,1.0552529981575103,9.855679074865842,1.0673092354078406,False,9.215900993456508,1.0532271149090544,9.84088617851966,1.0652491717139174,False
cfg12_lb200_cd10_th0.0_bf0.0,OIL,200,10,0.0,0.0,6.0,1.169338432690309,0.2146376113413234,1.1798550873762443,0.22782375575083372,False,1.1677124665095886,0.2130835019207801,1.1780850183556857,0.2262905906561879,False
cfg13_lb200_cd10_th0.0_bf0.25,SP500,200,10,0.0,0.25,6.0,85.23316342793011,0.1530599734832676,85.27722344483453,0.1530965091120862,False,85.1052062828878,0.15230036954756856,85.14917987853534,0.15233705290993851,False
cfg13_lb200_cd10_th0.0_bf0.25,GOLD,200,10,0.0,0.25,6.0,2.1752686897509763,0.49291724629189576,2.2312322553607693,0.5049170813430391,False,2.172100336513812,0.4899014232326767,2.227883543414292,0.5019039393179513,False
cfg13_lb200_cd10_th0.0_bf0.25,SILVER,200,10,0.0,0.25,6.0,1.63167971245958,0.3093181692663721,1.686659698183187,0.3196772758715409,False,1.6293275588880165,0.30755501397739177,1.6841286627489933,0.31790937005101605,False
cfg13_lb200_cd10_th0.0_bf0.25,BTC,200,10,0.0,0.25,6.0,9.449049064133934,1.0600365057642986,9.855679074865842,1.0673092354078406,False,9.434941081877694,1.0580000182370948,9.84088617851966,1.0652491717139174,False
cfg13_lb200_cd10_th0.0_bf0.25,OIL,200,10,0.0,0.25,6.0,1.1726974324098283,0.21771969444508663,1.1798550873762443,0.22782375575083372,False,1.1710343446692264,0.21617020030746964,1.1780850183556857,0.2262905906561879,False
cfg14_lb200_cd10_th1.0_bf0.0,SP500,200,10,1.0,0.0,6.0,85.26656661359615,0.15308647527321115,85.27722344483453,0.1530965091120862,False,85.13853904854516,0.15232692949744212,85.14917987853534,0.15233705290993851,False
cfg14_lb200_cd10_th1.0_bf0.0,GOLD,200,10,1.0,0.0,6.0,2.176933583150747,0.4950469713450075,2.2312322553607693,0.5049170813430391,False,2.1736664007421274,0.49201669221881045,2.227883543414292,0.5019039393179513,False
cfg14_lb200_cd10_th1.0_bf0.0,SILVER,200,10,1.0,0.0,6.0,1.635636182136978,0.3108680501128703,1.686659698183187,0.3196772758715409,False,1.6331817585887378,0.3090926223092975,1.6841286627489933,0.31790937005101605,False
cfg14_lb200_cd10_th1.0_bf0.0,BTC,200,10,1.0,0.0,6.0,9.729156886019963,1.0641373648084513,9.855679074865842,1.0673092354078406,False,9.714553962930308,1.0620918482384683,9.84088617851966,1.0652491717139174,False
cfg14_lb200_cd10_th1.0_bf0.0,OIL,200,10,1.0,0.0,6.0,1.1963100446184234,0.22460372132220052,1.1798550873762443,0.22782375575083372,False,1.1945152684548572,0.22304439343925783,1.1780850183556857,0.2262905906561879,False
cfg15_lb200_cd10_th1.0_bf0.25,SP500,200,10,1.0,0.25,6.0,85.2693898397169,0.15308923578587402,85.27722344483453,0.1530965091120862,False,85.14135803558784,0.1523297199716965,85.14917987853534,0.15233705290993851,False
