config_id,asset,short_window,ts_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg16_sw15_tl126_k1.5_mn0.25,BTC,15,126,1.5,0.25,9.836944808332452,1.0666873980511509,9.855679074865842,1.0673092354078406,False,9.822180687021898,1.0646265984421612,9.84088617851966,1.0652491717139174,False
cfg16_sw15_tl126_k1.5_mn0.25,OIL,15,126,1.5,0.25,1.1804824941391245,0.22791261855646872,1.1798550873762443,0.22782375575083372,True,1.1787114830663674,0.22637912157967502,1.1780850183556857,0.2262905906561879,True
cfg17_sw15_tl126_k1.5_mn0.5,SP500,15,126,1.5,0.5,85.26998493288261,0.15311838783160406,85.27722344483453,0.1530965091120862,False,85.14195223522016,0.15235887802568254,85.14917987853534,0.15233705290993851,False
cfg17_sw15_tl126_k1.5_mn0.5,GOLD,15,126,1.5,0.5,2.2313979513902016,0.5050759338010781,2.2312322553607693,0.5049170813430391,True,2.228048990650895,0.502062723099872,2.227883543414292,0.5019039393179513,True
cfg17_sw15_tl126_k1.5_mn0.5,SILVER,15,126,1.5,0.5,1.6866399343803982,0.31967210420798053,1.686659698183187,0.3196772758715409,False,1.684108928621581,0.3179041025330366,1.6841286627489933,0.31790937005101605,False
cfg17_sw15_tl126_k1.5_mn0.5,BTC,15,126,1.5,0.5,9.842386465517322,1.0668464223581566,9.855679074865842,1.0673092354078406,False,9.82761352820429,1.0647859953521546,9.84088617851966,1.0652491717139174,False
cfg17_sw15_tl126_k1.5_mn0.5,OIL,15,126,1.5,0.5,1.1801858519443673,0.22787399796897215,1.1798550873762443,0.22782375575083372,True,1.1784152862803148,0.22634071312832385,1.1780850183556857,0.2262905906561879,True
cfg18_sw15_tl252_k0.5_mn0.25,SP500,15,252,0.5,0.25,85.27157949822139,0.15305816474179873,85.27722344483453,0.1530965091120862,False,85.14354440631695,0.15229861092562585,85.14917987853534,0.15233705290993851,False
cfg18_sw15_tl252_k0.5_mn0.25,GOLD,15,252,0.5,0.25,2.231204995997946,0.5049353737881054,2.2312322553607693,0.5049170813430391,False,2.227856324981444,0.5019221255339821,2.227883543414292,0.5019039393179513,False
cfg18_sw15_tl252_k0.5_mn0.25,SILVER,15,252,0.5,0.25,1.6866525669507468,0.31967928834961123,1.686659698183187,0.3196772758715409,False,1.684121542224107,0.3179113201316238,1.6841286627489933,0.31790937005101605,False
cfg18_sw15_tl252_k0.5_mn0.25,BTC,15,252,0.5,0.25,9.852146657765935,1.0672156449308923,9.855679074865842,1.0673092354078406,False,9.837359065349323,1.0651555104326145,9.84088617851966,1.0652491717139174,False
