config_id,asset,rv_lookback,elevated_pct,compressed_pct,buy_multiplier,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg02_rv20_ep80.0_cp10.0_bm3.0,SP500,20,80.0,10.0,3.0,78.44781504470888,0.15627580787853768,85.27722344483453,0.1530965091120862,False,78.33203429886275,0.1555316497315553,85.14917987853534,0.15233705290993851,False
cfg02_rv20_ep80.0_cp10.0_bm3.0,GOLD,20,80.0,10.0,3.0,2.217050464804611,0.5055880420908472,2.2312322553607693,0.5049170813430391,False,2.213738338363763,0.5027340321308762,2.227883543414292,0.5019039393179513,False
cfg02_rv20_ep80.0_cp10.0_bm3.0,SILVER,20,80.0,10.0,3.0,1.6655878655037013,0.3166028900292125,1.686659698183187,0.3196772758715409,False,1.6630977301668635,0.31494039152212605,1.6841286627489933,0.31790937005101605,False
cfg02_rv20_ep80.0_cp10.0_bm3.0,BTC,20,80.0,10.0,3.0,9.735963484598459,1.0819798436334525,9.855679074865842,1.0673092354078406,False,9.721351425866155,1.080059204781516,9.84088617851966,1.0652491717139174,False
cfg02_rv20_ep80.0_cp10.0_bm3.0,OIL,20,80.0,10.0,3.0,1.1702890095036378,0.22563862649938352,1.1798550873762443,0.22782375575083372,False,1.168540466655825,0.22417812125055991,1.1780850183556857,0.2262905906561879,False
cfg03_rv20_ep80.0_cp20.0_bm1.5,SP500,20,80.0,20.0,1.5,78.23964007184016,0.15609108211684108,85.27722344483453,0.1530965091120862,False,78.12437254534863,0.15534656580191297,85.14917987853534,0.15233705290993851,False
cfg03_rv20_ep80.0_cp20.0_bm1.5,GOLD,20,80.0,20.0,1.5,2.1127947506184594,0.49615575650450305,2.2312322553607693,0.5049170813430391,False,2.1097595799367843,0.4932271583515215,2.227883543414292,0.5019039393179513,False
cfg03_rv20_ep80.0_cp20.0_bm1.5,SILVER,20,80.0,20.0,1.5,1.6218140270306485,0.3078716034320666,1.686659698183187,0.3196772758715409,False,1.6194726847416787,0.306177525956436,1.6841286627489933,0.31790937005101605,False
cfg03_rv20_ep80.0_cp20.0_bm1.5,BTC,20,80.0,20.0,1.5,9.43550586102362,1.07375675886291,9.855679074865842,1.0673092354078406,False,9.42142631692438,1.0718373535356451,9.84088617851966,1.0652491717139174,False
cfg03_rv20_ep80.0_cp20.0_bm1.5,OIL,20,80.0,20.0,1.5,1.154879614439734,0.21220476291820578,1.1798550873762443,0.22782375575083372,False,1.1532381070074789,0.21069138467605414,1.1780850183556857,0.2262905906561879,False
cfg04_rv20_ep80.0_cp20.0_bm2.0,SP500,20,80.0,20.0,2.0,78.3006465082039,0.15614527679822107,85.27722344483453,0.1530965091120862,False,78.18522853095159,0.15540086460836844,85.14917987853534,0.15233705290993851,False
cfg04_rv20_ep80.0_cp20.0_bm2.0,GOLD,20,80.0,20.0,2.0,2.1855036352973247,0.5005195441700323,2.2312322553607693,0.5049170813430391,False,2.18224427709421,0.49765241327941084,2.227883543414292,0.5019039393179513,False
cfg04_rv20_ep80.0_cp20.0_bm2.0,SILVER,20,80.0,20.0,2.0,1.6590238149958807,0.3155997260293795,1.686659698183187,0.3196772758715409,False,1.6565505850587272,0.3139357245049823,1.6841286627489933,0.31790937005101605,False
cfg04_rv20_ep80.0_cp20.0_bm2.0,BTC,20,80.0,20.0,2.0,9.68809224023094,1.0805467355484297,9.855679074865842,1.0673092354078406,False,9.673564387556631,1.0786264546700162,9.84088617851966,1.0652491717139174,False
cfg04_rv20_ep80.0_cp20.0_bm2.0,OIL,20,80.0,20.0,2.0,1.1574406820139118,0.21952489080548557,1.1798550873762443,0.22782375575083372,False,1.1557156232094519,0.21805338259635548,1.1780850183556857,0.2262905906561879,False
cfg05_rv20_ep80.0_cp20.0_bm3.0,SP500,20,80.0,20.0,3.0,78.42265938093152,0.15625349718287318,85.27722344483453,0.1530965091120862,False,78.30694050215752,0.155509293517277,85.14917987853534,0.15233705290993851,False
cfg05_rv20_ep80.0_cp20.0_bm3.0,GOLD,20,80.0,20.0,3.0,2.2067411021371743,0.5037790618954274,2.2312322553607693,0.5049170813430391,False,2.2034498558457094,0.5009217318728928,2.227883543414292,0.5019039393179513,False
cfg05_rv20_ep80.0_cp20.0_bm3.0,SILVER,20,80.0,20.0,3.0,1.662160099913888,0.31567306196141137,1.686659698183187,0.3196772758715409,False,1.659680658255055,0.31400903373632344,1.6841286627489933,0.31790937005101605,False
cfg05_rv20_ep80.0_cp20.0_bm3.0,BTC,20,80.0,20.0,3.0,9.699335714621796,1.0813046438939966,9.855679074865842,1.0673092354078406,False,9.684778652541107,1.0793832641864503,9.84088617851966,1.0652491717139174,False
cfg05_rv20_ep80.0_cp20.0_bm3.0,OIL,20,80.0,20.0,3.0,1.1671390277817049,0.22341771079687148,1.1798550873762443,0.22782375575083372,False,1.1653994068965123,0.22195276486382284,1.1780850183556857,0.2262905906561879,False
cfg06_rv20_ep90.0_cp10.0_bm1.5,SP500,20,90.0,10.0,1.5,78.23292936175471,0.1560851374248958,85.27722344483453,0.1530965091120862,False,78.11768052121685,0.15534061182300718,85.14917987853534,0.15233705290993851,False
