config_id,asset,normalization_method,lookback_years,threshold_level,weak_tilt_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg04_zscore_lb5_tl2_tf0.0,GOLD,zscore,5,2,0.0,6.0,1.9882993428638436,0.4168879805206303,2.2312322553607693,0.5049170813430391,False,1.985393422111225,0.4144867986878975,2.227883543414292,0.5019039393179513,False
cfg04_zscore_lb5_tl2_tf0.0,SILVER,zscore,5,2,0.0,6.0,1.4525986490372018,0.2654983713112814,1.686659698183187,0.3196772758715409,False,1.4504970836807192,0.2641624945181684,1.6841286627489933,0.31790937005101605,False
cfg04_zscore_lb5_tl2_tf0.0,BTC,zscore,5,2,0.0,6.0,4.970628738127938,0.8787604240406097,9.855679074865842,1.0673092354078406,False,4.963456411344313,0.8765771644386886,9.84088617851966,1.0652491717139174,False
cfg04_zscore_lb5_tl2_tf0.0,OIL,zscore,5,2,0.0,6.0,1.0311089545805332,0.17890659420906457,1.1798550873762443,0.22782375575083372,False,1.0296401779845834,0.1776334644004942,1.1780850183556857,0.2262905906561879,False
cfg05_zscore_lb5_tl2_tf0.25,SP500,zscore,5,2,0.25,6.0,84.76111009734248,0.15267231701078274,85.27722344483453,0.1530965091120862,False,84.6338537870905,0.15191233001839266,85.14917987853534,0.15233705290993851,False
cfg05_zscore_lb5_tl2_tf0.25,GOLD,zscore,5,2,0.25,6.0,2.0463498082213296,0.4431101549464279,2.2312322553607693,0.5049170813430391,False,2.043337217842572,0.44051354026396583,2.227883543414292,0.5019039393179513,False
cfg05_zscore_lb5_tl2_tf0.25,SILVER,zscore,5,2,0.25,6.0,1.5089723014330483,0.28096334189535793,1.686659698183187,0.3196772758715409,False,1.5067665841876057,0.2795150595363237,1.6841286627489933,0.31790937005101605,False
cfg05_zscore_lb5_tl2_tf0.25,BTC,zscore,5,2,0.25,6.0,6.174472309813993,0.9420321385839012,9.855679074865842,1.0673092354078406,False,6.165420995313146,0.9398992237418219,9.84088617851966,1.0652491717139174,False
cfg05_zscore_lb5_tl2_tf0.25,OIL,zscore,5,2,0.25,6.0,1.0768845416255708,0.195955637525383,1.1798550873762443,0.22782375575083372,False,1.075327545446221,0.19459910116790774,1.1780850183556857,0.2262905906561879,False
cfg06_zscore_lb10_tl0_tf0.0,SP500,zscore,10,0,0.0,6.0,85.00012626229007,0.15287565412512236,85.27722344483453,0.1530965091120862,False,84.87250566131898,0.15211598705173435,85.14917987853534,0.15233705290993851,False
