config_id,asset,ui_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg11_uw63_pl504_k1.5_mn0.5,OIL,63,504,1.5,0.5,1.1806036165413871,0.22793693556836717,1.1798550873762443,0.22782375575083372,True,1.178832423603161,0.22640367894957816,1.1780850183556857,0.2262905906561879,True
cfg12_uw126_pl252_k0.5_mn0.25,SP500,126,252,0.5,0.25,85.2837139090555,0.15314010811600143,85.27722344483453,0.1530965091120862,True,85.15566059731411,0.1523806483874012,85.14917987853534,0.15233705290993851,True
cfg12_uw126_pl252_k0.5_mn0.25,GOLD,126,252,0.5,0.25,2.2313265797146227,0.5048289439819976,2.2312322553607693,0.5049170813430391,False,2.2279777261399887,0.5018153269717537,2.227883543414292,0.5019039393179513,False
cfg12_uw126_pl252_k0.5_mn0.25,SILVER,126,252,0.5,0.25,1.6868058565312822,0.31963276328169254,1.686659698183187,0.3196772758715409,False,1.6842746016401087,0.31786466144510783,1.6841286627489933,0.31790937005101605,False
cfg12_uw126_pl252_k0.5_mn0.25,BTC,126,252,0.5,0.25,9.855833538349149,1.0673261850941138,9.855679074865842,1.0673092354078406,True,9.841040410075793,1.0652661157712957,9.84088617851966,1.0652491717139174,True
cfg12_uw126_pl252_k0.5_mn0.25,OIL,126,252,0.5,0.25,1.1803744026170948,0.22783156772301943,1.1798550873762443,0.22782375575083372,True,1.1786035538439217,0.22629814733622813,1.1780850183556857,0.2262905906561879,True
cfg13_uw126_pl252_k0.5_mn0.5,SP500,126,252,0.5,0.5,85.2837139090555,0.15314010811600143,85.27722344483453,0.1530965091120862,True,85.15566059731411,0.1523806483874012,85.14917987853534,0.15233705290993851,True
cfg13_uw126_pl252_k0.5_mn0.5,GOLD,126,252,0.5,0.5,2.2313265797146227,0.5048289439819976,2.2312322553607693,0.5049170813430391,False,2.2279777261399887,0.5018153269717537,2.227883543414292,0.5019039393179513,False
cfg13_uw126_pl252_k0.5_mn0.5,SILVER,126,252,0.5,0.5,1.6868058565312822,0.31963276328169254,1.686659698183187,0.3196772758715409,False,1.6842746016401087,0.31786466144510783,1.6841286627489933,0.31790937005101605,False
cfg13_uw126_pl252_k0.5_mn0.5,BTC,126,252,0.5,0.5,9.855833538349149,1.0673261850941138,9.855679074865842,1.0673092354078406,True,9.841040410075793,1.0652661157712957,9.84088617851966,1.0652491717139174,True
cfg13_uw126_pl252_k0.5_mn0.5,OIL,126,252,0.5,0.5,1.1803744026170948,0.22783156772301943,1.1798550873762443,0.22782375575083372,True,1.1786035538439217,0.22629814733622813,1.1780850183556857,0.2262905906561879,True
cfg14_uw126_pl252_k1.0_mn0.25,SP500,126,252,1.0,0.25,85.27090576592072,0.15306120839200957,85.27722344483453,0.1530965091120862,False,85.1428716856274,0.1523014990652444,85.14917987853534,0.15233705290993851,False
