config_id,asset,sortino_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg22_sw60_pl756_k1.5_mn0.25,BTC,60,756,1.5,0.25,9.853099952800019,1.0672650553759988,9.855679074865842,1.0673092354078406,False,9.838313639703246,1.0652049141244728,9.84088617851966,1.0652491717139174,False
cfg22_sw60_pl756_k1.5_mn0.25,OIL,60,756,1.5,0.25,1.1809481308641367,0.22799177403160376,1.1798550873762443,0.22782375575083372,True,1.1791764206371362,0.2264584073265984,1.1780850183556857,0.2262905906561879,True
cfg23_sw60_pl756_k1.5_mn0.5,SP500,60,756,1.5,0.5,85.28039820679649,0.15310708121631414,85.27722344483453,0.1530965091120862,True,85.15234987358784,0.15234757297372623,85.14917987853534,0.15233705290993851,True
cfg23_sw60_pl756_k1.5_mn0.5,GOLD,60,756,1.5,0.5,2.231339530107136,0.504951925128641,2.2312322553607693,0.5049170813430391,True,2.2279906570874743,0.5019386776842194,2.227883543414292,0.5019039393179513,True
cfg23_sw60_pl756_k1.5_mn0.5,SILVER,60,756,1.5,0.5,1.686956106484277,0.319729183569492,1.686659698183187,0.3196772758715409,True,1.6844246259925693,0.3179612306462325,1.6841286627489933,0.31790937005101605,True
cfg23_sw60_pl756_k1.5_mn0.5,BTC,60,756,1.5,0.5,9.8527578352447,1.0672471940884862,9.855679074865842,1.0673092354078406,False,9.837969325304446,1.065187040238488,9.84088617851966,1.0652491717139174,False
cfg23_sw60_pl756_k1.5_mn0.5,OIL,60,756,1.5,0.5,1.1805634584336624,0.22794539149325393,1.1798550873762443,0.22782375575083372,True,1.1787923257928947,0.22641217518330922,1.1780850183556857,0.2262905906561879,True
cfg24_sw90_pl504_k0.5_mn0.25,SP500,90,504,0.5,0.25,85.2840726777003,0.15312040654630543,85.27722344483453,0.1530965091120862,True,85.1560188272681,0.1523609350972306,85.14917987853534,0.15233705290993851,True
cfg24_sw90_pl504_k0.5_mn0.25,GOLD,90,504,0.5,0.25,2.2312605728755943,0.5049182692415062,2.2312322553607693,0.5049170813430391,True,2.227911818410327,0.5019050206921136,2.227883543414292,0.5019039393179513,True
cfg24_sw90_pl504_k0.5_mn0.25,SILVER,90,504,0.5,0.25,1.6868744937295397,0.31971344329986523,1.686659698183187,0.3196772758715409,True,1.6843431357795136,0.3179455061023778,1.6841286627489933,0.31790937005101605,True
cfg24_sw90_pl504_k0.5_mn0.25,BTC,90,504,0.5,0.25,9.854601597017401,1.0672840305038378,9.855679074865842,1.0673092354078406,False,9.83981031850582,1.065223934070798,9.84088617851966,1.0652491717139174,False
cfg24_sw90_pl504_k0.5_mn0.25,OIL,90,504,0.5,0.25,1.1804134641118311,0.22791932622480512,1.1798550873762443,0.22782375575083372,True,1.1786425566877612,0.22638611768123726,1.1780850183556857,0.2262905906561879,True
cfg25_sw90_pl504_k0.5_mn0.5,SP500,90,504,0.5,0.5,85.2840726777003,0.15312040654630543,85.27722344483453,0.1530965091120862,True,85.1560188272681,0.1523609350972306,85.14917987853534,0.15233705290993851,True
cfg25_sw90_pl504_k0.5_mn0.5,GOLD,90,504,0.5,0.5,2.2312605728755943,0.5049182692415062,2.2312322553607693,0.5049170813430391,True,2.227911818410327,0.5019050206921136,2.227883543414292,0.5019039393179513,True
cfg25_sw90_pl504_k0.5_mn0.5,SILVER,90,504,0.5,0.5,1.6868744937295397,0.31971344329986523,1.686659698183187,0.3196772758715409,True,1.6843431357795136,0.3179455061023778,1.6841286627489933,0.31790937005101605,True
cfg25_sw90_pl504_k0.5_mn0.5,BTC,90,504,0.5,0.5,9.854601597017401,1.0672840305038378,9.855679074865842,1.0673092354078406,False,9.83981031850582,1.065223934070798,9.84088617851966,1.0652491717139174,False
cfg25_sw90_pl504_k0.5_mn0.5,OIL,90,504,0.5,0.5,1.1804134641118311,0.22791932622480512,1.1798550873762443,0.22782375575083372,True,1.1786425566877612,0.22638611768123726,1.1780850183556857,0.2262905906561879,True
cfg26_sw90_pl504_k1.0_mn0.25,SP500,90,504,1.0,0.25,85.27350705240589,0.15307611021934514,85.27722344483453,0.1530965091120862,False,85.14546906627602,0.1523164737571434,85.14917987853534,0.15233705290993851,False
cfg26_sw90_pl504_k1.0_mn0.25,GOLD,90,504,1.0,0.25,2.231500934762164,0.5050053234829688,2.2312322553607693,0.5049170813430391,True,2.2281518193931595,0.50199186168838,2.227883543414292,0.5019039393179513,True
cfg26_sw90_pl504_k1.0_mn0.25,SILVER,90,504,1.0,0.25,1.6869709505625992,0.3197243538033718,1.686659698183187,0.3196772758715409,True,1.6844394477824893,0.3179563098093241,1.6841286627489933,0.31790937005101605,True
cfg26_sw90_pl504_k1.0_mn0.25,BTC,90,504,1.0,0.25,9.853192833447038,1.0672509112818505,9.855679074865842,1.0673092354078406,False,9.838403670196067,1.0651907692789868,9.84088617851966,1.0652491717139174,False
cfg26_sw90_pl504_k1.0_mn0.25,OIL,90,504,1.0,0.25,1.1809616543637727,0.22801678060105404,1.1798550873762443,0.22782375575083372,True,1.1791899238312218,0.22648347200892927,1.1780850183556857,0.2262905906561879,True
cfg27_sw90_pl504_k1.0_mn0.5,SP500,90,504,1.0,0.5,85.2887637069965,0.15313988754420738,85.27722344483453,0.1530965091120862,True,85.16070281297631,0.15238042421137132,85.14917987853534,0.15233705290993851,True
cfg27_sw90_pl504_k1.0_mn0.5,GOLD,90,504,1.0,0.5,2.2312029359858716,0.5048992410720818,2.2312322553607693,0.5049170813430391,False,2.227854268062487,0.5018859425242554,2.227883543414292,0.5019039393179513,False
cfg27_sw90_pl504_k1.0_mn0.5,SILVER,90,504,1.0,0.5,1.6869782535493696,0.3197290400429301,1.686659698183187,0.3196772758715409,True,1.6844467398038114,0.3179610863964155,1.6841286627489933,0.31790937005101605,True
cfg27_sw90_pl504_k1.0_mn0.5,BTC,90,504,1.0,0.5,9.853718402590507,1.0672623308820743,9.855679074865842,1.0673092354078406,False,9.838928450196688,1.0652022193177149,9.84088617851966,1.0652491717139174,False
cfg27_sw90_pl504_k1.0_mn0.5,OIL,90,504,1.0,0.5,1.1805895921122713,0.22795316443163743,1.1798550873762443,0.22782375575083372,True,1.1788184202317482,0.22641994672739074,1.1780850183556857,0.2262905906561879,True
cfg28_sw90_pl504_k1.5_mn0.25,SP500,90,504,1.5,0.25,85.28196879461144,0.15314202127019783,85.27722344483453,0.1530965091120862,True,85.15391810316362,0.15238243452759245,85.14917987853534,0.15233705290993851,True
cfg28_sw90_pl504_k1.5_mn0.25,GOLD,90,504,1.5,0.25,2.231376815087284,0.504966016489241,2.2312322553607693,0.5049170813430391,True,2.2280278860841594,0.5019524678434859,2.227883543414292,0.5019039393179513,True
cfg28_sw90_pl504_k1.5_mn0.25,SILVER,90,504,1.5,0.25,1.686947583981492,0.31972057581614444,1.686659698183187,0.3196772758715409,True,1.6844161162863387,0.31795248895327416,1.6841286627489933,0.31790937005101605,True
cfg28_sw90_pl504_k1.5_mn0.25,BTC,90,504,1.5,0.25,9.852844820135669,1.0672431266599147,9.855679074865842,1.0673092354078406,False,9.838056179427191,1.0651829701596915,9.84088617851966,1.0652491717139174,False
cfg28_sw90_pl504_k1.5_mn0.25,OIL,90,504,1.5,0.25,1.180982442609744,0.22800516240219676,1.1798550873762443,0.22782375575083372,True,1.1792106808636065,0.22647178211951027,1.1780850183556857,0.2262905906561879,True
cfg29_sw90_pl504_k1.5_mn0.5,SP500,90,504,1.5,0.5,85.28774035753028,0.15313869700600002,85.27722344483453,0.1530965091120862,True,85.15968100007137,0.15237923078544832,85.14917987853534,0.15233705290993851,True
cfg29_sw90_pl504_k1.5_mn0.5,GOLD,90,504,1.5,0.5,2.231204610881604,0.5048958545122403,2.2312322553607693,0.5049170813430391,False,2.2278559404433618,0.5018825416477002,2.227883543414292,0.5019039393179513,False
cfg29_sw90_pl504_k1.5_mn0.5,SILVER,90,504,1.5,0.5,1.68699578860752,0.3197304754998305,1.686659698183187,0.3196772758715409,True,1.6844642485330452,0.3179625120701347,1.6841286627489933,0.31790937005101605,True
cfg29_sw90_pl504_k1.5_mn0.5,BTC,90,504,1.5,0.5,9.853600443941536,1.0672595216727998,9.855679074865842,1.0673092354078406,False,9.8388106686628,1.0651994086691152,9.84088617851966,1.0652491717139174,False
cfg29_sw90_pl504_k1.5_mn0.5,OIL,90,504,1.5,0.5,1.1806280011996293,0.2279612311884426,1.1798550873762443,0.22782375575083372,True,1.1788567716478022,0.22642801133012733,1.1780850183556857,0.2262905906561879,True
cfg30_sw90_pl756_k0.5_mn0.25,SP500,90,756,0.5,0.25,85.2865290716859,0.15312945835055433,85.27722344483453,0.1530965091120862,True,85.15847153297429,0.15236999876911955,85.14917987853534,0.15233705290993851,True
cfg30_sw90_pl756_k0.5_mn0.25,GOLD,90,756,0.5,0.25,2.2313056925852788,0.504934675835272,2.2312322553607693,0.5049170813430391,True,2.2279568703727004,0.5019214554499484,2.227883543414292,0.5019039393179513,True
cfg30_sw90_pl756_k0.5_mn0.25,SILVER,90,756,0.5,0.25,1.6869147771112896,0.3197207325463468,1.686659698183187,0.3196772758715409,True,1.6843833586757027,0.3179528021998374,1.6841286627489933,0.31790937005101605,True
cfg30_sw90_pl756_k0.5_mn0.25,BTC,90,756,0.5,0.25,9.85561949360603,1.0673108946401142,9.855679074865842,1.0673092354078406,False,9.840826686721202,1.065250804484645,9.84088617851966,1.0652491717139174,False
cfg30_sw90_pl756_k0.5_mn0.25,OIL,90,756,0.5,0.25,1.1804442890951725,0.2279301792688706,1.1798550873762443,0.22782375575083372,True,1.1786733353873466,0.22639698558259788,1.1780850183556857,0.2262905906561879,True
cfg31_sw90_pl756_k0.5_mn0.5,SP500,90,756,0.5,0.5,85.2865290716859,0.15312945835055433,85.27722344483453,0.1530965091120862,True,85.15847153297429,0.15236999876911955,85.14917987853534,0.15233705290993851,True
cfg31_sw90_pl756_k0.5_mn0.5,GOLD,90,756,0.5,0.5,2.2313056925852788,0.504934675835272,2.2312322553607693,0.5049170813430391,True,2.2279568703727004,0.5019214554499484,2.227883543414292,0.5019039393179513,True
cfg31_sw90_pl756_k0.5_mn0.5,SILVER,90,756,0.5,0.5,1.6869147771112896,0.3197207325463468,1.686659698183187,0.3196772758715409,True,1.6843833586757027,0.3179528021998374,1.6841286627489933,0.31790937005101605,True
cfg31_sw90_pl756_k0.5_mn0.5,BTC,90,756,0.5,0.5,9.85561949360603,1.0673108946401142,9.855679074865842,1.0673092354078406,False,9.840826686721202,1.065250804484645,9.84088617851966,1.0652491717139174,False
cfg31_sw90_pl756_k0.5_mn0.5,OIL,90,756,0.5,0.5,1.1804442890951725,0.2279301792688706,1.1798550873762443,0.22782375575083372,True,1.1786733353873466,0.22639698558259788,1.1780850183556857,0.2262905906561879,True
cfg32_sw90_pl756_k1.0_mn0.25,SP500,90,756,1.0,0.25,85.28451252753807,0.15313496829123838,85.27722344483453,0.1530965091120862,True,85.15645801667054,0.1523754073922425,85.14917987853534,0.15233705290993851,True
cfg32_sw90_pl756_k1.0_mn0.25,GOLD,90,756,1.0,0.25,2.231533336887635,0.5050068333391472,2.2312322553607693,0.5049170813430391,True,2.2281841728667944,0.5019934157640042,2.227883543414292,0.5019039393179513,True
cfg32_sw90_pl756_k1.0_mn0.25,SILVER,90,756,1.0,0.25,1.6870879802562972,0.31974789139947524,1.686659698183187,0.3196772758715409,True,1.6845563017559293,0.3179798709811802,1.6841286627489933,0.31790937005101605,True
cfg32_sw90_pl756_k1.0_mn0.25,BTC,90,756,1.0,0.25,9.85545628164513,1.0673111535824256,9.855679074865842,1.0673092354078406,False,9.840663719823302,1.06525102529582,9.84088617851966,1.0652491717139174,False
cfg32_sw90_pl756_k1.0_mn0.25,OIL,90,756,1.0,0.25,1.1809128124387438,0.2280108222077104,1.1798550873762443,0.22782375575083372,True,1.1791411552424187,0.2264775210344202,1.1780850183556857,0.2262905906561879,True
cfg33_sw90_pl756_k1.0_mn0.5,SP500,90,756,1.0,0.5,85.29069970160525,0.15314871889772252,85.27722344483453,0.1530965091120862,True,85.1626359006866,0.1523892700524649,85.14917987853534,0.15233705290993851,True
cfg33_sw90_pl756_k1.0_mn0.5,GOLD,90,756,1.0,0.5,2.231274106529625,0.5049270608675225,2.2312322553607693,0.5049170813430391,True,2.2279253317435623,0.5019138062002593,2.227883543414292,0.5019039393179513,True
cfg33_sw90_pl756_k1.0_mn0.5,SILVER,90,756,1.0,0.5,1.6870524979936183,0.3197443791995004,1.686659698183187,0.3196772758715409,True,1.6845208727699184,0.31797644029780653,1.6841286627489933,0.31790937005101605,True
cfg33_sw90_pl756_k1.0_mn0.5,BTC,90,756,1.0,0.5,9.855077177800334,1.0672981691529055,9.855679074865842,1.0673092354078406,False,9.840285185203493,1.0652380667844021,9.84088617851966,1.0652491717139174,False
cfg33_sw90_pl756_k1.0_mn0.5,OIL,90,756,1.0,0.5,1.1805784023046897,0.22795590245581723,1.1798550873762443,0.22782375575083372,True,1.1788072472256812,0.2264227040533501,1.1780850183556857,0.2262905906561879,True
cfg34_sw90_pl756_k1.5_mn0.25,SP500,90,756,1.5,0.25,85.2830402423278,0.15313034562755837,85.27722344483453,0.1530965091120862,True,85.1549879420996,0.1523707498997821,85.14917987853534,0.15233705290993851,True
cfg34_sw90_pl756_k1.5_mn0.25,GOLD,90,756,1.5,0.25,2.2314828597069654,0.5050073176761684,2.2312322553607693,0.5049170813430391,True,2.228133771477681,0.5019938532940668,2.227883543414292,0.5019039393179513,True
cfg34_sw90_pl756_k1.5_mn0.25,SILVER,90,756,1.5,0.25,1.6869308088921615,0.31971782501571594,1.686659698183187,0.3196772758715409,True,1.6843993663848322,0.31794974455872854,1.6841286627489933,0.31790937005101605,True
cfg34_sw90_pl756_k1.5_mn0.25,BTC,90,756,1.5,0.25,9.854982984542854,1.0673002859451446,9.855679074865842,1.0673092354078406,False,9.84019113337731,1.065240144717265,9.84088617851966,1.0652491717139174,False
cfg34_sw90_pl756_k1.5_mn0.25,OIL,90,756,1.5,0.25,1.180848887241942,0.22799527162321295,1.1798550873762443,0.22782375575083372,True,1.1790773260293919,0.22646192585361946,1.1780850183556857,0.2262905906561879,True
cfg35_sw90_pl756_k1.5_mn0.5,SP500,90,756,1.5,0.5,85.29140913237471,0.15315269148720792,85.27722344483453,0.1530965091120862,True,85.16334426624503,0.15239324666257328,85.14917987853534,0.15233705290993851,True
cfg35_sw90_pl756_k1.5_mn0.5,GOLD,90,756,1.5,0.5,2.2312926891670513,0.5049307749589156,2.2312322553607693,0.5049170813430391,True,2.2279438864791246,0.5019175112496328,2.227883543414292,0.5019039393179513,True
cfg35_sw90_pl756_k1.5_mn0.5,SILVER,90,756,1.5,0.5,1.6871107660008036,0.3197543874864675,1.686659698183187,0.3196772758715409,True,1.6845790532876024,0.3179864425976907,1.6841286627489933,0.31790937005101605,True
cfg35_sw90_pl756_k1.5_mn0.5,BTC,90,756,1.5,0.5,9.854578586143374,1.067285625924749,9.855679074865842,1.0673092354078406,False,9.839787342182651,1.0652255182069572,9.84088617851966,1.0652491717139174,False
cfg35_sw90_pl756_k1.5_mn0.5,OIL,90,756,1.5,0.5,1.180577943420728,0.22795586976309484,1.1798550873762443,0.22782375575083372,True,1.1788067890307328,0.22642266674439288,1.1780850183556857,0.2262905906561879,True
