config_id,asset,vix_lookback,elevated_pct,buy_multiplier,calm_fraction,max_buy_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg13_lb504_ep80.0_bm1.5_cf0.9,SILVER,504,80.0,1.5,0.9,4.0,1.6520885147849893,0.314586168887566,1.686659698183187,0.3196772758715409,False,1.6496167719856598,0.3129174744353017,1.6841286627489933,0.31790937005101605,False
cfg13_lb504_ep80.0_bm1.5_cf0.9,BTC,504,80.0,1.5,0.9,4.0,9.101008644916876,1.061653776992976,9.855679074865842,1.0673092354078406,False,9.08739137862396,1.059733590161728,9.84088617851966,1.0652491717139174,False
cfg13_lb504_ep80.0_bm1.5_cf0.9,OIL,504,80.0,1.5,0.9,4.0,1.1679055681826362,0.2220683082026143,1.1798550873762443,0.22782375575083372,False,1.1661608191048303,0.22060088283379484,1.1780850183556857,0.2262905906561879,False
cfg14_lb504_ep80.0_bm2.0_cf0.75,SP500,504,80.0,2.0,0.75,4.0,67.81072373746439,0.1601322080630471,85.27722344483453,0.1530965091120862,False,67.71429382282435,0.15941662636155668,85.14917987853534,0.15233705290993851,False
cfg14_lb504_ep80.0_bm2.0_cf0.75,GOLD,504,80.0,2.0,0.75,4.0,2.0837333846426738,0.48538504240906344,2.2312322553607693,0.5049170813430391,False,2.0806724142975592,0.48275001581512733,2.227883543414292,0.5019039393179513,False
cfg14_lb504_ep80.0_bm2.0_cf0.75,SILVER,504,80.0,2.0,0.75,4.0,1.594887698684444,0.3048258894874552,1.686659698183187,0.3196772758715409,False,1.5925607560733983,0.3033024311389053,1.6841286627489933,0.31790937005101605,False
cfg14_lb504_ep80.0_bm2.0_cf0.75,BTC,504,80.0,2.0,0.75,4.0,7.916842482598394,1.0459977744098052,9.855679074865842,1.0673092354078406,False,7.905115186210954,1.044287174302135,9.84088617851966,1.0652491717139174,False
cfg14_lb504_ep80.0_bm2.0_cf0.75,OIL,504,80.0,2.0,0.75,4.0,1.1570587108913006,0.2119248091895063,1.1798550873762443,0.22782375575083372,False,1.155387296149241,0.2105463377001031,1.1780850183556857,0.2262905906561879,False
cfg15_lb504_ep80.0_bm2.0_cf0.9,SP500,504,80.0,2.0,0.9,4.0,78.36515292075727,0.15620287743090353,85.27722344483453,0.1530965091120862,False,78.24956413996152,0.15545862871439625,85.14917987853534,0.15233705290993851,False
cfg15_lb504_ep80.0_bm2.0_cf0.9,GOLD,504,80.0,2.0,0.9,4.0,2.1933682564887413,0.4998120329804475,2.2312322553607693,0.5049170813430391,False,2.190078954832966,0.49696106066937146,2.227883543414292,0.5019039393179513,False
cfg15_lb504_ep80.0_bm2.0_cf0.9,SILVER,504,80.0,2.0,0.9,4.0,1.6580145909910078,0.3164782374433153,1.686659698183187,0.3196772758715409,False,1.655529123667816,0.3148155565756693,1.6841286627489933,0.31790937005101605,False
