config_id,asset,target_weekday,mild_tilt_fraction,max_lump_multiple,banking_window_weeks,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg16_twSunday_mt0.0_ml3_bw2,SILVER,Sunday,0.0,3,2,1.6860217224187404,0.3238781223958851,1.686659698183187,0.3196772758715409,False,1.6834931317179556,0.3222948587825471,1.6841286627489933,0.31790937005101605,False
cfg16_twSunday_mt0.0_ml3_bw2,BTC,Sunday,0.0,3,2,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg16_twSunday_mt0.0_ml3_bw2,OIL,Sunday,0.0,3,2,1.1826578445979765,0.2163308470990643,1.1798550873762443,0.22782375575083372,False,1.1808850525744443,0.214939490216416,1.1780850183556857,0.2262905906561879,False
cfg17_twSunday_mt0.0_ml3_bw4,SP500,Sunday,0.0,3,4,67.44690322033199,0.15983495119299942,85.27722344483453,0.1530965091120862,False,67.35125171284626,0.15924241371711165,85.14917987853534,0.15233705290993851,False
cfg17_twSunday_mt0.0_ml3_bw4,GOLD,Sunday,0.0,3,4,1.947383648297041,0.48731487875932694,2.2312322553607693,0.5049170813430391,False,1.9448832939754515,0.48510002950347125,2.227883543414292,0.5019039393179513,False
cfg17_twSunday_mt0.0_ml3_bw4,SILVER,Sunday,0.0,3,4,1.5399579254713005,0.30082325105145363,1.686659698183187,0.3196772758715409,False,1.5380693528632223,0.29954677076892433,1.6841286627489933,0.31790937005101605,False
cfg17_twSunday_mt0.0_ml3_bw4,BTC,Sunday,0.0,3,4,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg17_twSunday_mt0.0_ml3_bw4,OIL,Sunday,0.0,3,4,1.1610940010341482,0.17568802111243076,1.1798550873762443,0.22782375575083372,False,1.1597710549331595,0.17445048824832668,1.1780850183556857,0.2262905906561879,False
cfg18_twSunday_mt0.0_ml6_bw2,SP500,Sunday,0.0,6,2,85.20192958671677,0.15167394444288432,85.27722344483453,0.1530965091120862,False,85.07399938704386,0.15097421105036837,85.14917987853534,0.15233705290993851,False
cfg18_twSunday_mt0.0_ml6_bw2,GOLD,Sunday,0.0,6,2,2.22974033593372,0.5071048393635209,2.2312322553607693,0.5049170813430391,False,2.2263953509183496,0.5044052400717705,2.227883543414292,0.5019039393179513,False
