config_id,asset,annual_growth_rate,max_multiple_of_deposit,allow_sells,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg15_g0.14_k4_sF,SP500,0.14,4,False,85.39025234693347,0.15505867251798622,85.27722344483453,0.1530965091120862,True,85.26152559953164,0.15431127503217984,85.14917987853534,0.15233705290993851,True
cfg15_g0.14_k4_sF,GOLD,0.14,4,False,2.1739917908209114,0.5144038869085991,2.2312322553607693,0.5049170813430391,False,2.1715759099185448,0.5112089713562552,2.227883543414292,0.5019039393179513,False
cfg15_g0.14_k4_sF,SILVER,0.14,4,False,1.727900760414879,0.3273639261842233,1.686659698183187,0.3196772758715409,True,1.726060299300385,0.3256152213374476,1.6841286627489933,0.31790937005101605,True
cfg15_g0.14_k4_sF,BTC,0.14,4,False,6.634550411278697,0.982286579645651,9.855679074865842,1.0673092354078406,False,6.63365204233111,0.9803749670888434,9.84088617851966,1.0652491717139174,False
cfg15_g0.14_k4_sF,OIL,0.14,4,False,1.2390885169057664,0.2366783129328521,1.1798550873762443,0.22782375575083372,True,1.2369750167182576,0.23504077478345456,1.1780850183556857,0.2262905906561879,True
cfg16_g0.14_k8_sT,SP500,0.14,8,True,85.35120095629871,0.15426252284617623,85.27722344483453,0.1530965091120862,True,85.21960584690588,0.15344654627257234,85.14917987853534,0.15233705290993851,True
cfg16_g0.14_k8_sT,GOLD,0.14,8,True,2.1191929346033564,0.5199002436992394,2.2312322553607693,0.5049170813430391,False,2.11250433917843,0.5149221053672348,2.227883543414292,0.5019039393179513,False
cfg16_g0.14_k8_sT,SILVER,0.14,8,True,1.8543358790620703,0.35823420543581097,1.686659698183187,0.3196772758715409,True,1.8464141475984748,0.35495340648221024,1.6841286627489933,0.31790937005101605,True
cfg16_g0.14_k8_sT,BTC,0.14,8,True,4.408347272543466,1.0097161159073371,9.855679074865842,1.0673092354078406,False,4.400001707356273,1.0052577883988227,9.84088617851966,1.0652491717139174,False
cfg16_g0.14_k8_sT,OIL,0.14,8,True,1.370357074357672,0.2578184086020506,1.1798550873762443,0.22782375575083372,True,1.3653905282682102,0.25541788316734787,1.1780850183556857,0.2262905906561879,True
cfg17_g0.14_k8_sF,SP500,0.14,8,False,85.34543492886645,0.1541729094242731,85.27722344483453,0.1530965091120862,True,85.21644711280703,0.15341797690830392,85.14917987853534,0.15233705290993851,True
cfg17_g0.14_k8_sF,GOLD,0.14,8,False,2.1931099752669585,0.5139578487199893,2.2312322553607693,0.5049170813430391,False,2.1907962362931523,0.5108415897316575,2.227883543414292,0.5019039393179513,False
cfg17_g0.14_k8_sF,SILVER,0.14,8,False,1.7598448850164323,0.33166904073173537,1.686659698183187,0.3196772758715409,True,1.7581556681472248,0.3299661052394312,1.6841286627489933,0.31790937005101605,True
cfg17_g0.14_k8_sF,BTC,0.14,8,False,6.634550411278697,0.982286579645651,9.855679074865842,1.0673092354078406,False,6.63365204233111,0.9803749670888434,9.84088617851966,1.0652491717139174,False
cfg17_g0.14_k8_sF,OIL,0.14,8,False,1.2430868988552426,0.2398528200031799,1.1798550873762443,0.22782375575083372,True,1.241160064877134,0.2383206360526786,1.1780850183556857,0.2262905906561879,True
