config_id,asset,vvix_lookback,k,min_mult,max_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg06_vl126_k1.0_mn0.5_mx1.5,GOLD,126,1.0,0.5,1.5,2.231228197035875,0.504922182518623,2.2312322553607693,0.5049170813430391,False,2.2278794911829842,0.5019089966431654,2.227883543414292,0.5019039393179513,False
cfg06_vl126_k1.0_mn0.5_mx1.5,SILVER,126,1.0,0.5,1.5,1.6867707430890961,0.31969489575995025,1.686659698183187,0.3196772758715409,True,1.6842395409208089,0.31792697503732137,1.6841286627489933,0.31790937005101605,True
cfg06_vl126_k1.0_mn0.5_mx1.5,BTC,126,1.0,0.5,1.5,9.853825229569386,1.06704883814504,9.855679074865842,1.0673092354078406,False,9.83903511693495,1.0649883502882276,9.84088617851966,1.0652491717139174,False
cfg06_vl126_k1.0_mn0.5_mx1.5,OIL,126,1.0,0.5,1.5,1.180205778956418,0.22787404704329628,1.1798550873762443,0.22782375575083372,True,1.178435183371921,0.22634083001983588,1.1780850183556857,0.2262905906561879,True
cfg07_vl126_k1.0_mn0.5_mx2.0,SP500,126,1.0,0.5,2.0,85.27725957136616,0.1530965335601542,85.27722344483453,0.1530965091120862,True,85.14921595082308,0.15233707732060392,85.14917987853534,0.15233705290993851,True
cfg07_vl126_k1.0_mn0.5_mx2.0,GOLD,126,1.0,0.5,2.0,2.231228197035875,0.504922182518623,2.2312322553607693,0.5049170813430391,False,2.2278794911829842,0.5019089966431654,2.227883543414292,0.5019039393179513,False
cfg07_vl126_k1.0_mn0.5_mx2.0,SILVER,126,1.0,0.5,2.0,1.6867707430890961,0.31969489575995025,1.686659698183187,0.3196772758715409,True,1.6842395409208089,0.31792697503732137,1.6841286627489933,0.31790937005101605,True
cfg07_vl126_k1.0_mn0.5_mx2.0,BTC,126,1.0,0.5,2.0,9.853825229569386,1.06704883814504,9.855679074865842,1.0673092354078406,False,9.83903511693495,1.0649883502882276,9.84088617851966,1.0652491717139174,False
cfg07_vl126_k1.0_mn0.5_mx2.0,OIL,126,1.0,0.5,2.0,1.180205778956418,0.22787404704329628,1.1798550873762443,0.22782375575083372,True,1.178435183371921,0.22634083001983588,1.1780850183556857,0.2262905906561879,True
cfg08_vl126_k1.5_mn0.25_mx1.5,SP500,126,1.5,0.25,1.5,85.27722745135283,0.1530965080462813,85.27722344483453,0.1530965091120862,False,85.14918395351665,0.15233705179621854,85.14917987853534,0.15233705290993851,False
