config_id,asset,ac_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg22_aw40_pl504_k1.5_mn0.25,BTC,40,504,1.5,0.25,9.852468261222064,1.0672429747383718,9.855679074865842,1.0673092354078406,False,9.837680928233203,1.0651828226726148,9.84088617851966,1.0652491717139174,False
cfg22_aw40_pl504_k1.5_mn0.25,OIL,40,504,1.5,0.25,1.1811770291474264,0.22810749928869797,1.1798550873762443,0.22782375575083372,True,1.179405488047636,0.2265743053587736,1.1780850183556857,0.2262905906561879,True
cfg23_aw40_pl504_k1.5_mn0.5,SP500,40,504,1.5,0.5,85.266373568341,0.15300743926101257,85.27722344483453,0.1530965091120862,False,85.13834629314772,0.15224780648846026,85.14917987853534,0.15233705290993851,False
cfg23_aw40_pl504_k1.5_mn0.5,GOLD,40,504,1.5,0.5,2.2311287726429763,0.5048898082758589,2.2312322553607693,0.5049170813430391,False,2.2277802160759577,0.5018765082148067,2.227883543414292,0.5019039393179513,False
cfg23_aw40_pl504_k1.5_mn0.5,SILVER,40,504,1.5,0.5,1.686986864698209,0.3197072631564026,1.686659698183187,0.3196772758715409,True,1.6844553380230007,0.3179392395521979,1.6841286627489933,0.31790937005101605,True
cfg23_aw40_pl504_k1.5_mn0.5,BTC,40,504,1.5,0.5,9.854109544003407,1.067283351097245,9.855679074865842,1.0673092354078406,False,9.839319004470417,1.0652232307237126,9.84088617851966,1.0652491717139174,False
cfg23_aw40_pl504_k1.5_mn0.5,OIL,40,504,1.5,0.5,1.1805478938035223,0.22796126508547704,1.1798550873762443,0.22782375575083372,True,1.1787767845769814,0.22642805544719077,1.1780850183556857,0.2262905906561879,True
cfg24_aw60_pl252_k0.5_mn0.25,SP500,60,252,0.5,0.25,85.27080467295796,0.15303555673949618,85.27722344483453,0.1530965091120862,False,85.1427707444544,0.15227597792149694,85.14917987853534,0.15233705290993851,False
cfg24_aw60_pl252_k0.5_mn0.25,GOLD,60,252,0.5,0.25,2.2313055214191033,0.5049341472880122,2.2312322553607693,0.5049170813430391,True,2.227956699463536,0.5019208827252057,2.227883543414292,0.5019039393179513,True
cfg24_aw60_pl252_k0.5_mn0.25,SILVER,60,252,0.5,0.25,1.686683454644297,0.3196375873318864,1.686659698183187,0.3196772758715409,False,1.6841523835397396,0.3178695467871047,1.6841286627489933,0.31790937005101605,False
cfg24_aw60_pl252_k0.5_mn0.25,BTC,60,252,0.5,0.25,9.855849249899267,1.0674134149989551,9.855679074865842,1.0673092354078406,True,9.841056098035013,1.0653534086922543,9.84088617851966,1.0652491717139174,True
cfg24_aw60_pl252_k0.5_mn0.25,OIL,60,252,0.5,0.25,1.1802791070487573,0.22787175622699565,1.1798550873762443,0.22782375575083372,True,1.1785084013620228,0.22633844989401797,1.1780850183556857,0.2262905906561879,True
cfg25_aw60_pl252_k0.5_mn0.5,SP500,60,252,0.5,0.5,85.27080467295796,0.15303555673949618,85.27722344483453,0.1530965091120862,False,85.1427707444544,0.15227597792149694,85.14917987853534,0.15233705290993851,False
cfg25_aw60_pl252_k0.5_mn0.5,GOLD,60,252,0.5,0.5,2.2313055214191033,0.5049341472880122,2.2312322553607693,0.5049170813430391,True,2.227956699463536,0.5019208827252057,2.227883543414292,0.5019039393179513,True
cfg25_aw60_pl252_k0.5_mn0.5,SILVER,60,252,0.5,0.5,1.686683454644297,0.3196375873318864,1.686659698183187,0.3196772758715409,False,1.6841523835397396,0.3178695467871047,1.6841286627489933,0.31790937005101605,False
cfg25_aw60_pl252_k0.5_mn0.5,BTC,60,252,0.5,0.5,9.855849249899267,1.0674134149989551,9.855679074865842,1.0673092354078406,True,9.841056098035013,1.0653534086922543,9.84088617851966,1.0652491717139174,True
cfg25_aw60_pl252_k0.5_mn0.5,OIL,60,252,0.5,0.5,1.1802791070487573,0.22787175622699565,1.1798550873762443,0.22782375575083372,True,1.1785084013620228,0.22633844989401797,1.1780850183556857,0.2262905906561879,True
cfg26_aw60_pl252_k1.0_mn0.25,SP500,60,252,1.0,0.25,85.27513439001432,0.15302013680468235,85.27722344483453,0.1530965091120862,False,85.14709396043422,0.1522604630222225,85.14917987853534,0.15233705290993851,False
cfg26_aw60_pl252_k1.0_mn0.25,GOLD,60,252,1.0,0.25,2.231299353802401,0.5049188649018911,2.2312322553607693,0.5049170813430391,True,2.2279505411075076,0.5019054336477368,2.227883543414292,0.5019039393179513,True
cfg26_aw60_pl252_k1.0_mn0.25,SILVER,60,252,1.0,0.25,1.6865548909250339,0.31960208821205777,1.686659698183187,0.3196772758715409,False,1.6840240128590973,0.3178338999561934,1.6841286627489933,0.31790937005101605,False
cfg26_aw60_pl252_k1.0_mn0.25,BTC,60,252,1.0,0.25,9.848179528974866,1.06712328506913,9.855679074865842,1.0673092354078406,False,9.83339802244011,1.0650630590634922,9.84088617851966,1.0652491717139174,False
cfg26_aw60_pl252_k1.0_mn0.25,OIL,60,252,1.0,0.25,1.1805812524658215,0.22785454848933787,1.1798550873762443,0.22782375575083372,True,1.1788100931072882,0.2263209402798434,1.1780850183556857,0.2262905906561879,True
cfg27_aw60_pl252_k1.0_mn0.5,SP500,60,252,1.0,0.5,85.2668443055863,0.15300953496204991,85.27722344483453,0.1530965091120862,False,85.13881632358061,0.1522499090332534,85.14917987853534,0.15233705290993851,False
cfg27_aw60_pl252_k1.0_mn0.5,GOLD,60,252,1.0,0.5,2.231421778177309,0.5049823140252714,2.2312322553607693,0.5049170813430391,True,2.2280727816620445,0.501969015734302,2.227883543414292,0.5019039393179513,True
cfg27_aw60_pl252_k1.0_mn0.5,SILVER,60,252,1.0,0.5,1.68670818491878,0.3196264995046538,1.686659698183187,0.3196772758715409,False,1.6841770766816793,0.31785840127468196,1.6841286627489933,0.31790937005101605,False
cfg27_aw60_pl252_k1.0_mn0.5,BTC,60,252,1.0,0.5,9.853401792519843,1.0673398678408865,9.855679074865842,1.0673092354078406,False,9.838612315676775,1.0652797881638971,9.84088617851966,1.0652491717139174,False
cfg27_aw60_pl252_k1.0_mn0.5,OIL,60,252,1.0,0.5,1.1802767913182364,0.2278296577181745,1.1798550873762443,0.22782375575083372,True,1.1785060891085724,0.2262962385936915,1.1780850183556857,0.2262905906561879,True
cfg28_aw60_pl252_k1.5_mn0.25,SP500,60,252,1.5,0.25,85.27632499361552,0.1530430859167054,85.27722344483453,0.1530965091120862,False,85.14828277634261,0.1522834128691889,85.14917987853534,0.15233705290993851,False
cfg28_aw60_pl252_k1.5_mn0.25,GOLD,60,252,1.5,0.25,2.2315150595053104,0.5050021064800285,2.2312322553607693,0.5049170813430391,True,2.228166383153627,0.5019887108673213,2.227883543414292,0.5019039393179513,True
cfg28_aw60_pl252_k1.5_mn0.25,SILVER,60,252,1.5,0.25,1.6863258763005715,0.3195274338749057,1.686659698183187,0.3196772758715409,False,1.6837953421004392,0.317759124501389,1.6841286627489933,0.31790937005101605,False
cfg28_aw60_pl252_k1.5_mn0.25,BTC,60,252,1.5,0.25,9.847618844822438,1.0672055687360567,9.855679074865842,1.0673092354078406,False,9.832840761617533,1.065145364869114,9.84088617851966,1.0652491717139174,False
cfg28_aw60_pl252_k1.5_mn0.25,OIL,60,252,1.5,0.25,1.180468955074108,0.2277718695675056,1.1798550873762443,0.22782375575083372,False,1.1786979643302773,0.22623814078703197,1.1780850183556857,0.2262905906561879,False
cfg29_aw60_pl252_k1.5_mn0.5,SP500,60,252,1.5,0.5,85.26581518604821,0.1530057485400559,85.27722344483453,0.1530965091120862,False,85.13778874926707,0.1522461169529239,85.14917987853534,0.15233705290993851,False
cfg29_aw60_pl252_k1.5_mn0.5,GOLD,60,252,1.5,0.5,2.231480413839872,0.5050095087697826,2.2312322553607693,0.5049170813430391,True,2.2281313293270286,0.5019962099886908,2.227883543414292,0.5019039393179513,True
cfg29_aw60_pl252_k1.5_mn0.5,SILVER,60,252,1.5,0.5,1.6867325734010556,0.3196237581966142,1.686659698183187,0.3196772758715409,False,1.6842014285446134,0.3178556383921355,1.6841286627489933,0.31790937005101605,False
cfg29_aw60_pl252_k1.5_mn0.5,BTC,60,252,1.5,0.5,9.851501870186835,1.0672784538951547,9.855679074865842,1.0673092354078406,False,9.836715246079995,1.0652183168643465,9.84088617851966,1.0652491717139174,False
cfg29_aw60_pl252_k1.5_mn0.5,OIL,60,252,1.5,0.5,1.1802255339871,0.22781502484947833,1.1798550873762443,0.22782375575083372,False,1.1784549087403968,0.22628158365642778,1.1780850183556857,0.2262905906561879,False
cfg30_aw60_pl504_k0.5_mn0.25,SP500,60,504,0.5,0.25,85.27445332157714,0.1530681700435691,85.27722344483453,0.1530965091120862,False,85.14641391462219,0.1523086504379808,85.14917987853534,0.15233705290993851,False
cfg30_aw60_pl504_k0.5_mn0.25,GOLD,60,504,0.5,0.25,2.2312862648450422,0.5049409033788924,2.2312322553607693,0.5049170813430391,True,2.2279374718032394,0.5019277043065128,2.227883543414292,0.5019039393179513,True
cfg30_aw60_pl504_k0.5_mn0.25,SILVER,60,504,0.5,0.25,1.6867650953893036,0.3196745487952815,1.686659698183187,0.3196772758715409,False,1.684233901701043,0.31790655570355714,1.6841286627489933,0.31790937005101605,False
cfg30_aw60_pl504_k0.5_mn0.25,BTC,60,504,0.5,0.25,9.853700523523301,1.067259909067286,9.855679074865842,1.0673092354078406,False,9.838910597974921,1.0651998202890738,9.84088617851966,1.0652491717139174,False
cfg30_aw60_pl504_k0.5_mn0.25,OIL,60,504,0.5,0.25,1.1803837186483106,0.22794360681979126,1.1798550873762443,0.22782375575083372,True,1.1786128558871038,0.2264104477712004,1.1780850183556857,0.2262905906561879,True
cfg31_aw60_pl504_k0.5_mn0.5,SP500,60,504,0.5,0.5,85.27445332157714,0.1530681700435691,85.27722344483453,0.1530965091120862,False,85.14641391462219,0.1523086504379808,85.14917987853534,0.15233705290993851,False
cfg31_aw60_pl504_k0.5_mn0.5,GOLD,60,504,0.5,0.5,2.2312862648450422,0.5049409033788924,2.2312322553607693,0.5049170813430391,True,2.2279374718032394,0.5019277043065128,2.227883543414292,0.5019039393179513,True
cfg31_aw60_pl504_k0.5_mn0.5,SILVER,60,504,0.5,0.5,1.6867650953893036,0.3196745487952815,1.686659698183187,0.3196772758715409,False,1.684233901701043,0.31790655570355714,1.6841286627489933,0.31790937005101605,False
cfg31_aw60_pl504_k0.5_mn0.5,BTC,60,504,0.5,0.5,9.853700523523301,1.067259909067286,9.855679074865842,1.0673092354078406,False,9.838910597974921,1.0651998202890738,9.84088617851966,1.0652491717139174,False
cfg31_aw60_pl504_k0.5_mn0.5,OIL,60,504,0.5,0.5,1.1803837186483106,0.22794360681979126,1.1798550873762443,0.22782375575083372,True,1.1786128558871038,0.2264104477712004,1.1780850183556857,0.2262905906561879,True
cfg32_aw60_pl504_k1.0_mn0.25,SP500,60,504,1.0,0.25,85.27819742680026,0.1530734907024716,85.27722344483453,0.1530965091120862,False,85.15015239806566,0.15231393518660905,85.14917987853534,0.15233705290993851,False
cfg32_aw60_pl504_k1.0_mn0.25,GOLD,60,504,1.0,0.25,2.2314281781402876,0.505000391975845,2.2312322553607693,0.5049170813430391,True,2.2280791720154607,0.501987021201328,2.227883543414292,0.5019039393179513,True
cfg32_aw60_pl504_k1.0_mn0.25,SILVER,60,504,1.0,0.25,1.686525506711302,0.3196280460749329,1.686659698183187,0.3196772758715409,False,1.683994672765799,0.3178599127805927,1.6841286627489933,0.31790937005101605,False
cfg32_aw60_pl504_k1.0_mn0.25,BTC,60,504,1.0,0.25,9.851890787513181,1.067220026008003,9.855679074865842,1.0673092354078406,False,9.837103579286126,1.0651598995917184,9.84088617851966,1.0652491717139174,False
cfg32_aw60_pl504_k1.0_mn0.25,OIL,60,504,1.0,0.25,1.1809211952050835,0.22808759817366714,1.1798550873762443,0.22782375575083372,True,1.1791495254220175,0.22655443847519233,1.1780850183556857,0.2262905906561879,True
cfg33_aw60_pl504_k1.0_mn0.5,SP500,60,504,1.0,0.5,85.27082132908937,0.15304475044122173,85.27722344483453,0.1530965091120862,False,85.14278737557677,0.1522851867696462,85.14917987853534,0.15233705290993851,False
cfg33_aw60_pl504_k1.0_mn0.5,GOLD,60,504,1.0,0.5,2.2313447174912056,0.5049643595408673,2.2312322553607693,0.5049170813430391,True,2.22799583668268,0.5019511427900644,2.227883543414292,0.5019039393179513,True
cfg33_aw60_pl504_k1.0_mn0.5,SILVER,60,504,1.0,0.5,1.6867771952143742,0.3196702758598162,1.686659698183187,0.3196772758715409,False,1.684245983358207,0.31790224404596307,1.6841286627489933,0.31790937005101605,False
cfg33_aw60_pl504_k1.0_mn0.5,BTC,60,504,1.0,0.5,9.852540651753154,1.0672321396118358,9.855679074865842,1.0673092354078406,False,9.837752467753981,1.0651720306218933,9.84088617851966,1.0652491717139174,False
cfg33_aw60_pl504_k1.0_mn0.5,OIL,60,504,1.0,0.5,1.1804245088917193,0.22793739550473435,1.1798550873762443,0.22782375575083372,True,1.1786535848838973,0.2264041955143055,1.1780850183556857,0.2262905906561879,True
cfg34_aw60_pl504_k1.5_mn0.25,SP500,60,504,1.5,0.25,85.27253965454577,0.15304844813090826,85.27722344483453,0.1530965091120862,False,85.14450312096461,0.15228882878090189,85.14917987853534,0.15233705290993851,False
cfg34_aw60_pl504_k1.5_mn0.25,GOLD,60,504,1.5,0.25,2.2314032745812606,0.5050105503580263,2.2312322553607693,0.5049170813430391,True,2.2280543058491653,0.5019971281620803,2.227883543414292,0.5019039393179513,True
cfg34_aw60_pl504_k1.5_mn0.25,SILVER,60,504,1.5,0.25,1.6863783229096159,0.3196062558791503,1.686659698183187,0.3196772758715409,False,1.6838477099608185,0.31783806315420343,1.6841286627489933,0.31790937005101605,False
cfg34_aw60_pl504_k1.5_mn0.25,BTC,60,504,1.5,0.25,9.851193352823577,1.067205813761123,9.855679074865842,1.0673092354078406,False,9.83640928939171,1.0651457154787687,9.84088617851966,1.0652491717139174,False
cfg34_aw60_pl504_k1.5_mn0.25,OIL,60,504,1.5,0.25,1.1808021310821242,0.22803806976990645,1.1798550873762443,0.22782375575083372,True,1.179030640074018,0.2265048086330186,1.1780850183556857,0.2262905906561879,True
cfg35_aw60_pl504_k1.5_mn0.5,SP500,60,504,1.5,0.5,85.2688915687609,0.15302466430050454,85.27722344483453,0.1530965091120862,False,85.14086051278628,0.15226506699855083,85.14917987853534,0.15233705290993851,False
cfg35_aw60_pl504_k1.5_mn0.5,GOLD,60,504,1.5,0.5,2.231320490987184,0.5049592055552898,2.2312322553607693,0.5049170813430391,True,2.2279716465547903,0.5019459739908635,2.227883543414292,0.5019039393179513,True
cfg35_aw60_pl504_k1.5_mn0.5,SILVER,60,504,1.5,0.5,1.6867967997726012,0.31967485771238996,1.686659698183187,0.3196772758715409,False,1.6842655584801614,0.31790682092974737,1.6841286627489933,0.31790937005101605,False
cfg35_aw60_pl504_k1.5_mn0.5,BTC,60,504,1.5,0.5,9.851947557881415,1.0672179100673285,9.855679074865842,1.0673092354078406,False,9.837160264573823,1.06515779189777,9.84088617851966,1.0652491717139174,False
cfg35_aw60_pl504_k1.5_mn0.5,OIL,60,504,1.5,0.5,1.1804164069855654,0.2279226224492825,1.1798550873762443,0.22782375575083372,True,1.178645495142767,0.22638939334044467,1.1780850183556857,0.2262905906561879,True
