config_id,asset,sharpe_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg02_sw40_pl504_k1.0_mm0.25,SP500,40,504,1.0,0.25,85.2588303468688,0.15301594498953056,85.27722344483453,0.1530965091120862,False,85.13081439783483,0.1522562596907069,85.14917987853534,0.15233705290993851,False
cfg02_sw40_pl504_k1.0_mm0.25,GOLD,40,504,1.0,0.25,2.231146883942189,0.5049070024594199,2.2312322553607693,0.5049170813430391,False,2.2277983001810266,0.5018935041771391,2.227883543414292,0.5019039393179513,False
cfg02_sw40_pl504_k1.0_mm0.25,SILVER,40,504,1.0,0.25,1.6865965544610886,0.3196393982801,1.686659698183187,0.3196772758715409,False,1.6840656138372878,0.3178712783763313,1.6841286627489933,0.31790937005101605,False
cfg02_sw40_pl504_k1.0_mm0.25,BTC,40,504,1.0,0.25,9.851092857644403,1.0672145773885617,9.855679074865842,1.0673092354078406,False,9.836306847510254,1.0651543725883237,9.84088617851966,1.0652491717139174,False
cfg02_sw40_pl504_k1.0_mm0.25,OIL,40,504,1.0,0.25,1.1806950334482131,0.2279016547787448,1.1798550873762443,0.22782375575083372,True,1.1789237032473674,0.22636822430347775,1.1780850183556857,0.2262905906561879,True
cfg03_sw40_pl504_k1.0_mm0.5,SP500,40,504,1.0,0.5,85.28005978836515,0.15310493642579398,85.27722344483453,0.1530965091120862,True,85.15201196329254,0.15234543254865876,85.14917987853534,0.15233705290993851,True
cfg03_sw40_pl504_k1.0_mm0.5,GOLD,40,504,1.0,0.5,2.231319923602475,0.5049368685010245,2.2312322553607693,0.5049170813430391,True,2.2279710800220096,0.5019235695986334,2.227883543414292,0.5019039393179513,True
cfg03_sw40_pl504_k1.0_mm0.5,SILVER,40,504,1.0,0.5,1.6867033453959228,0.3196666962113161,1.686659698183187,0.3196772758715409,False,1.6841722444253717,0.3178986753104337,1.6841286627489933,0.31790937005101605,False
cfg03_sw40_pl504_k1.0_mm0.5,BTC,40,504,1.0,0.5,9.852574532102016,1.0672459870420445,9.855679074865842,1.0673092354078406,False,9.837786297231453,1.0651858376256742,9.84088617851966,1.0652491717139174,False
cfg03_sw40_pl504_k1.0_mm0.5,OIL,40,504,1.0,0.5,1.1805115322614448,0.2278965932144569,1.1798550873762443,0.22782375575083372,True,1.178740477587907,0.22636330510621075,1.1780850183556857,0.2262905906561879,True
cfg04_sw40_pl504_k1.5_mm0.25,SP500,40,504,1.5,0.25,85.25592272182544,0.15301586987510551,85.27722344483453,0.1530965091120862,False,85.12791113859423,0.15225616249066554,85.14917987853534,0.15233705290993851,False
cfg04_sw40_pl504_k1.5_mm0.25,GOLD,40,504,1.5,0.25,2.231271586058013,0.5049451856056745,2.2312322553607693,0.5049170813430391,True,2.227922815056433,0.5019315948966134,2.227883543414292,0.5019039393179513,True
cfg04_sw40_pl504_k1.5_mm0.25,SILVER,40,504,1.5,0.25,1.6864254453787249,0.31960964830638766,1.686659698183187,0.3196772758715409,False,1.683894761675465,0.3178414566101978,1.6841286627489933,0.31790937005101605,False
cfg04_sw40_pl504_k1.5_mm0.25,BTC,40,504,1.5,0.25,9.850249841500895,1.067199034598348,9.855679074865842,1.0673092354078406,False,9.835466646197116,1.0651388485129887,9.84088617851966,1.0652491717139174,False
cfg04_sw40_pl504_k1.5_mm0.25,OIL,40,504,1.5,0.25,1.1808500923284444,0.22793982884089148,1.1798550873762443,0.22782375575083372,True,1.179078529306457,0.22640635199240342,1.1780850183556857,0.2262905906561879,True
cfg05_sw40_pl504_k1.5_mm0.5,SP500,40,504,1.5,0.5,85.27939168142557,0.1531027135361674,85.27722344483453,0.1530965091120862,True,85.15134485951607,0.15234320448570923,85.14917987853534,0.15233705290993851,True
cfg05_sw40_pl504_k1.5_mm0.5,GOLD,40,504,1.5,0.5,2.231336193148337,0.5049385517089338,2.2312322553607693,0.5049170813430391,True,2.2279873251391207,0.5019252416630928,2.227883543414292,0.5019039393179513,True
cfg05_sw40_pl504_k1.5_mm0.5,SILVER,40,504,1.5,0.5,1.6867242415296255,0.31966710920623315,1.686659698183187,0.3196772758715409,False,1.6841931091835005,0.3178990739716445,1.6841286627489933,0.31790937005101605,False
cfg05_sw40_pl504_k1.5_mm0.5,BTC,40,504,1.5,0.5,9.85249010687081,1.0672440923128585,9.855679074865842,1.0673092354078406,False,9.837701998925105,1.065183939999162,9.84088617851966,1.0652491717139174,False
cfg05_sw40_pl504_k1.5_mm0.5,OIL,40,504,1.5,0.5,1.180564430698233,0.2279029381537649,1.1798550873762443,0.22782375575083372,True,1.1787932965976133,0.22636964608474786,1.1780850183556857,0.2262905906561879,True
