config_id,asset,skew_window,neg_threshold,pos_threshold,buy_multiplier,reduce_fraction,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg12_sw60_nt-0.25_pt0.5_bm1.5_rf0.85,GOLD,60,-0.25,0.5,1.5,0.85,2.2279480431815704,0.504729220262838,2.2312322553607693,0.5049170813430391,False,2.224604262484617,0.5017404432824466,2.227883543414292,0.5019039393179513,False
cfg12_sw60_nt-0.25_pt0.5_bm1.5_rf0.85,SILVER,60,-0.25,0.5,1.5,0.85,1.6860388920442535,0.3193988165863081,1.686659698183187,0.3196772758715409,False,1.6835089511568915,0.31763118735986834,1.6841286627489933,0.31790937005101605,False
cfg12_sw60_nt-0.25_pt0.5_bm1.5_rf0.85,BTC,60,-0.25,0.5,1.5,0.85,9.90997141529569,1.0779588823841173,9.855679074865842,1.0673092354078406,True,9.89510514628075,1.0759253921944147,9.84088617851966,1.0652491717139174,True
cfg12_sw60_nt-0.25_pt0.5_bm1.5_rf0.85,OIL,60,-0.25,0.5,1.5,0.85,1.1794402782891513,0.22730516441307044,1.1798550873762443,0.22782375575083372,False,1.177673512398793,0.2257686621650078,1.1780850183556857,0.2262905906561879,False
cfg13_sw60_nt-0.25_pt0.5_bm1.5_rf0.95,SP500,60,-0.25,0.5,1.5,0.95,85.3272377251282,0.15352762512688464,85.27722344483453,0.1530965091120862,True,85.19911907795142,0.15276888664513588,85.14917987853534,0.15233705290993851,True
cfg13_sw60_nt-0.25_pt0.5_bm1.5_rf0.95,GOLD,60,-0.25,0.5,1.5,0.95,2.2308798543502233,0.5051832624509044,2.2312322553607693,0.5049170813430391,False,2.2275316715343947,0.5021778811063616,2.227883543414292,0.5019039393179513,False
cfg13_sw60_nt-0.25_pt0.5_bm1.5_rf0.95,SILVER,60,-0.25,0.5,1.5,0.95,1.686578932020444,0.3196335663586613,1.686659698183187,0.3196772758715409,False,1.684048017856763,0.31786579494314005,1.6841286627489933,0.31790937005101605,False
cfg13_sw60_nt-0.25_pt0.5_bm1.5_rf0.95,BTC,60,-0.25,0.5,1.5,0.95,9.870066964770013,1.0699624327257975,9.855679074865842,1.0673092354078406,True,9.85525518077284,1.067909384047233,9.84088617851966,1.0652491717139174,True
cfg13_sw60_nt-0.25_pt0.5_bm1.5_rf0.95,OIL,60,-0.25,0.5,1.5,0.95,1.1798431526873288,0.22774392468843344,1.1798550873762443,0.22782375575083372,False,1.1780739950179677,0.22621045452589625,1.1780850183556857,0.2262905906561879,False
cfg14_sw60_nt-0.25_pt0.5_bm2.0_rf0.85,SP500,60,-0.25,0.5,2.0,0.85,85.431588189376,0.15445582409323966,85.27722344483453,0.1530965091120862,True,85.30331289109905,0.153698596011973,85.14917987853534,0.15233705290993851,True
