config_id,asset,signal_choice,lookback_years,stress_pctile,stress_tilt_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg07_credit_spread_lb10_pc70_tf0.25,SP500,credit_spread,10,70,0.25,6.0,84.3969909889134,0.15784295648014818,85.27722344483453,0.1530965091120862,False,84.27026909296863,0.1570803620822833,85.14917987853534,0.15233705290993851,False
cfg07_credit_spread_lb10_pc70_tf0.25,GOLD,credit_spread,10,70,0.25,6.0,2.0863494323321494,0.46790538681106175,2.2312322553607693,0.5049170813430391,False,2.0832182621619926,0.46504929328554895,2.227883543414292,0.5019039393179513,False
cfg07_credit_spread_lb10_pc70_tf0.25,SILVER,credit_spread,10,70,0.25,6.0,1.5335231263427709,0.2804104494669105,1.686659698183187,0.3196772758715409,False,1.531222025701132,0.2787633530987357,1.6841286627489933,0.31790937005101605,False
cfg07_credit_spread_lb10_pc70_tf0.25,BTC,credit_spread,10,70,0.25,6.0,9.380064980793264,1.052030181686973,9.855679074865842,1.0673092354078406,False,9.365986219723474,1.049969450695377,9.84088617851966,1.0652491717139174,False
cfg07_credit_spread_lb10_pc70_tf0.25,OIL,credit_spread,10,70,0.25,6.0,1.0915571575937406,0.18099550947071488,1.1798550873762443,0.22782375575083372,False,1.0899196680473282,0.17947255951520785,1.1780850183556857,0.2262905906561879,False
cfg08_credit_spread_lb10_pc80_tf0.0,SP500,credit_spread,10,80,0.0,6.0,83.03547238360386,0.15007102211468165,85.27722344483453,0.1530965091120862,False,82.91079480988921,0.14929628880907886,85.14917987853534,0.15233705290993851,False
cfg08_credit_spread_lb10_pc80_tf0.0,GOLD,credit_spread,10,80,0.0,6.0,2.0937338766874296,0.4621018754472027,2.2312322553607693,0.5049170813430391,False,2.090591618762984,0.45911610431870464,2.227883543414292,0.5019039393179513,False
cfg08_credit_spread_lb10_pc80_tf0.0,SILVER,credit_spread,10,80,0.0,6.0,1.532618887746829,0.27479769050224806,1.686659698183187,0.3196772758715409,False,1.5303191448207996,0.27307573879119074,1.6841286627489933,0.31790937005101605,False
cfg08_credit_spread_lb10_pc80_tf0.0,BTC,credit_spread,10,80,0.0,6.0,9.703767566942572,1.0623347962088734,9.855679074865842,1.0673092354078406,False,9.689202765953635,1.060277470873733,9.84088617851966,1.0652491717139174,False
cfg08_credit_spread_lb10_pc80_tf0.0,OIL,credit_spread,10,80,0.0,6.0,1.1011715698740963,0.17544953902566954,1.1798550873762443,0.22782375575083372,False,1.099519644273209,0.1738642741283201,1.1780850183556857,0.2262905906561879,False
cfg09_credit_spread_lb10_pc80_tf0.25,SP500,credit_spread,10,80,0.25,6.0,83.50559236222689,0.15068067183542788,85.27722344483453,0.1530965091120862,False,83.38020890265848,0.14990672331325802,85.14917987853534,0.15233705290993851,False
cfg09_credit_spread_lb10_pc80_tf0.25,GOLD,credit_spread,10,80,0.25,6.0,2.122580953218652,0.4721478608485488,2.2312322553607693,0.5049170813430391,False,2.119395381365481,0.4691473181353225,2.227883543414292,0.5019039393179513,False
cfg09_credit_spread_lb10_pc80_tf0.25,SILVER,credit_spread,10,80,0.25,6.0,1.5609475601044567,0.2844089536719734,1.686659698183187,0.3196772758715409,False,1.558605281634348,0.2826739100414073,1.6841286627489933,0.31790937005101605,False
cfg09_credit_spread_lb10_pc80_tf0.25,BTC,credit_spread,10,80,0.25,6.0,9.747504692476483,1.0637912386377708,9.855679074865842,1.0673092354078406,False,9.732874220127883,1.0617332509415194,9.84088617851966,1.0652491717139174,False
